 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.853,3816.504,149.686,3397,4299,7070.953,3431037
2,1.583,7426.607,332.023,6530,8651,11754.501,5703634
3,1.583,5987.904,288.691,5232,6682,9477.386,4598710
4,1.583,11805.507,577.322,10334,13728,18685.228,9066629
5,209.064,7332.298,1783.552,3597,13728,1532918.261,743817603
6,1.853,4046.434,418.523,3214,5089,7496.951,3637744
7,1.583,9459.874,248.596,8665,10495,14972.665,7265183
8,1.583,9156.302,407.735,7962,10208,14492.185,7032040
9,1.583,7525.876,404.794,6535,8651,11911.620,5779873
10,209.064,7137.033,1580.815,2588,10559,1492095.402,724009136
