 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.679,763.183,57.062,611,954,4334.018,757078
2,4.397,3008.125,273.180,2290,3770,13225.349,2310240
3,4.397,1476.900,91.191,1205,1811,6493.253,1134259
4,4.397,1572.449,200.185,1168,2274,6913.340,1207641
5,509.764,1557.505,619.223,553,3800,793960.377,138691157
6,5.679,620.770,54.805,463,813,3525.271,615804
7,4.397,1663.344,98.158,1423,1973,7312.962,1277448
8,4.397,1391.512,103.535,1080,1698,6117.840,1068681
9,4.397,1446.361,88.203,1180,1745,6358.986,1110805
10,509.764,1258.655,317.842,358,2042,641617.482,112079486
