 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,41.372,287.056,20.494,208,362,11876.017,987473
2,9.236,578.996,35.612,484,703,5347.890,444669
3,9.236,579.078,50.059,450,725,5348.647,444732
4,9.236,622.250,44.474,502,748,5747.404,477888
5,357.421,572.901,74.504,306,807,204766.842,17026056
6,41.372,341.242,48.432,222,531,14117.801,1173874
7,9.236,1697.310,95.980,1446,1950,15677.180,1303534
8,9.236,1249.704,85.382,1029,1560,11542.878,959773
9,9.236,1275.367,171.360,971,1727,11779.912,979482
10,357.421,1290.657,284.777,586,2025,461307.594,38357035
