 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,41.372,286.211,19.817,218,374,11841.055,984566
2,9.236,733.766,37.263,593,866,6777.416,563532
3,9.236,532.160,39.382,444,666,4915.290,408699
4,9.236,519.507,39.619,425,670,4798.415,398981
5,357.421,561.469,109.548,313,897,200680.647,16686295
6,41.372,385.887,51.176,260,591,15964.822,1327451
7,9.236,1713.440,91.512,1514,2024,15826.166,1315922
8,9.236,1259.164,94.014,1018,1540,11630.252,967038
9,9.236,1307.352,194.840,919,1769,12075.335,1004046
10,357.421,1310.312,268.285,657,2029,468332.771,38941168
