measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1600.9375,362.2852,673.9844,2241.9844,3612.5569,109181
microtubule,2,3,1515.4531,272.6734,654.9844,1925.9844,3431.5337,103710
microtubule,3,3,871.5938,86.6212,681.9844,1115.9844,2068.0855,62503
microtubule,1,1,543.4062,85.3905,358.0469,701.0469,1381.4479,41751
microtubule,2,1,591.2188,119.3214,272.0469,801.0469,1482.6965,44811
microtubule,3,1,438.6719,50.7929,349.0469,586.0469,1159.6605,35048
microtubule,1,2,1494.5625,260.1393,849.7344,1996.7344,3383.5895,102261
microtubule,2,2,1597.3281,246.488,883.7344,2025.7344,3601.2078,108838
microtubule,3,2,1175.3594,169.4892,922.7344,1737.7344,2707.6392,81832
cytoplasm,1,3,180.3906,50.8589,84.9844,333.9844,604.3814,18266
cytoplasm,2,3,269,162.7556,61.9844,657.9844,792.0222,23937
cytoplasm,3,3,110.6562,28.1983,56.9844,176.9844,456.7106,13803
cytoplasm,1,1,307.6094,43.2585,195.0469,399.0469,882.1202,26660
cytoplasm,2,1,204.4219,43.7335,126.0469,307.0469,663.6085,20056
cytoplasm,3,1,306.4219,40.14,225.0469,414.0469,879.6055,26584
cytoplasm,1,2,791.9531,169.7274,431.7344,1235.7344,1895.7313,57294
cytoplasm,2,2,654.5156,123.5571,419.7344,1034.7344,1604.6911,48498
cytoplasm,3,2,749.25,147.5661,413.7344,1011.7344,1805.3024,54561
