measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1823.4062,357.6704,1121.4219,2268.4219,4082.7342,123391
microtubule,2,3,1304.1719,249.3005,648.4219,1762.4219,2983.1942,90160
microtubule,3,3,1526.1094,233.7055,1034.4219,1992.4219,3453.1731,104364
microtubule,1,1,666.2344,104.7374,384.3594,836.3594,1638.7716,49528
microtubule,2,1,547.7344,103.7359,337.3594,809.3594,1387.8338,41944
microtubule,3,1,486.5,118.5612,302.3594,785.3594,1258.1628,38025
microtubule,1,2,2502.0625,311.546,1608.3906,3098.3906,5517.8174,166763
microtubule,2,2,1934.4688,331.6002,1150.3906,2770.3906,4315.8707,130437
microtubule,3,2,2067.6719,521.2653,1244.3906,3442.3906,4597.9441,138962
cytoplasm,1,3,401.2344,96.3589,270.4219,700.4219,1071.1176,32372
cytoplasm,2,3,224.5,55.07,138.4219,361.4219,696.8617,21061
cytoplasm,3,3,333.5625,93.2831,187.4219,565.4219,927.8144,28041
cytoplasm,1,1,248.1719,41.3513,136.3594,349.3594,753.4749,22772
cytoplasm,2,1,286.2188,39.2945,196.3594,373.3594,834.0437,25207
cytoplasm,3,1,231.5156,38.8457,147.3594,335.3594,718.2034,21706
cytoplasm,1,2,799.875,224.4123,471.3906,1525.3906,1913.2347,57823
cytoplasm,2,2,1030.625,93.9937,843.3906,1333.3906,2401.875,72591
cytoplasm,3,2,927.8438,92.9777,740.3906,1179.3906,2184.2236,66013
