measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1879,287.6477,1327.3594,2444.3594,4196.3577,126825
microtubule,2,3,1649.5312,317.3879,670.3594,2121.3594,3710.4305,112139
microtubule,3,3,2075.7656,453.8238,1009.3594,2816.3594,4613.0321,139418
microtubule,1,1,623.8125,185.4964,338.0781,979.0781,1547.4162,46767
microtubule,2,1,353.7812,49.5682,258.0781,443.0781,975.5932,29485
microtubule,3,1,604.4531,63.3698,434.0781,714.0781,1506.4204,45528
microtubule,1,2,1455.2188,453.2628,819.4688,2452.4688,3294.4841,99568
microtubule,2,2,883.2812,135.1724,533.4688,1230.4688,2083.339,62964
microtubule,3,2,1434.9531,253.1916,730.4688,2001.4688,3251.5692,98271
cytoplasm,1,3,195.8594,41.7966,96.3594,310.3594,632.1089,19104
cytoplasm,2,3,174.9219,32.7035,114.3594,246.3594,587.7713,17764
cytoplasm,3,3,285.2188,67.4558,157.3594,466.3594,821.338,24823
cytoplasm,1,1,267.3906,46.943,179.0781,404.0781,792.6509,23956
cytoplasm,2,1,314.3438,49.107,197.0781,447.0781,892.0796,26961
cytoplasm,3,1,283.75,44.4683,202.0781,415.0781,827.2938,25003
cytoplasm,1,2,377.125,97.2559,235.4688,722.4688,1011.4934,30570
cytoplasm,2,2,473.5625,100.7566,306.4688,762.4688,1215.7112,36742
cytoplasm,3,2,402.3125,106.7675,174.4688,626.4688,1064.8309,32182
