measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1230.2969,150.7452,999.6094,1577.6094,2820.0053,85228
microtubule,2,3,1061.4844,201.5946,632.6094,1495.6094,2462.5249,74424
microtubule,3,3,922.1562,115.1118,608.6094,1168.6094,2167.4812,65507
microtubule,1,1,714.9219,108.263,537.8594,982.8594,1738.6967,52548
microtubule,2,1,1072.4062,201.5323,628.8594,1425.8594,2495.712,75427
microtubule,3,1,1004.0781,191.1433,658.8594,1469.8594,2351.0191,71054
microtubule,1,2,672.8125,117.2135,462.7969,963.7969,1643.3046,49665
microtubule,2,2,951.5156,82.3461,807.7969,1153.7969,2233.4913,67502
microtubule,3,2,773.5938,111.9317,544.7969,1044.7969,1856.7208,56115
cytoplasm,1,3,288.8594,53.9865,197.6094,404.6094,826.4004,24976
cytoplasm,2,3,407.0312,74.9075,248.6094,568.6094,1076.6433,32539
cytoplasm,3,3,435.7344,78.0538,312.6094,720.6094,1137.4255,34376
cytoplasm,1,1,1015.25,332.9574,478.8594,1617.8594,2374.6769,71769
cytoplasm,2,1,1693.0938,367.8696,751.8594,2357.8594,3810.0909,115151
cytoplasm,3,1,1930.4531,375.5675,1188.8594,2661.8594,4312.7274,130342
cytoplasm,1,2,635.4219,106.5171,459.7969,967.7969,1564.1255,47272
cytoplasm,2,2,690.75,68.0155,570.7969,862.7969,1681.2894,50813
cytoplasm,3,2,805.1875,97.2665,639.7969,1054.7969,1923.6243,58137
