measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1539.0469,380.3958,675.7969,2225.7969,3477.658,105104
microtubule,2,3,1819.3438,492.1856,888.7969,2842.7969,4071.2197,123043
microtubule,3,3,1538.2656,364.6109,901.7969,2377.7969,3476.0036,105054
microtubule,1,1,443.7188,109.6185,230.8594,634.8594,1170.7449,35383
microtubule,2,1,442.9844,107.4378,254.8594,680.8594,1169.1898,35336
microtubule,3,1,637.9375,163.7594,400.8594,1104.8594,1582.026,47813
microtubule,1,2,471.3594,102.2623,248.2969,663.2969,1215.645,36740
microtubule,2,2,545.5781,164.2869,253.2969,886.2969,1372.812,41490
microtubule,3,2,401.75,98.4034,137.2969,601.2969,1068.239,32285
cytoplasm,1,3,250.125,35.6429,162.7969,321.7969,748.214,22613
cytoplasm,2,3,165.5625,29.1459,98.7969,229.7969,569.1429,17201
cytoplasm,3,3,245.5,48.6062,156.7969,352.7969,738.42,22317
cytoplasm,1,1,1931.3594,435.0952,1152.8594,2810.8594,4320.9994,130592
cytoplasm,2,1,1432.2031,465.548,444.8594,2311.8594,3263.9771,98646
cytoplasm,3,1,1395.0312,228.8238,837.8594,1827.8594,3185.2613,96267
cytoplasm,1,2,173.8281,27.8596,119.2969,230.2969,585.5875,17698
cytoplasm,2,2,212.3125,32.5325,149.2969,282.2969,667.0827,20161
cytoplasm,3,2,203.75,23.8979,163.2969,255.2969,648.9506,19613
