measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1991.1719,346.3761,1437.3281,2861.3281,4436.0786,134070
microtubule,2,3,1583.4531,380.2471,909.3281,2391.3281,3572.6861,107976
microtubule,3,3,2068.625,324.5744,1386.3281,2935.3281,4600.0948,139027
microtubule,1,1,463.2188,48.5873,364.8125,561.8125,1212.1377,36634
microtubule,2,1,402.3594,76.4618,235.8125,590.8125,1083.2608,32739
microtubule,3,1,527.1094,66.2922,363.8125,670.8125,1347.4337,40723
microtubule,1,2,917.8438,115.4451,674.75,1157.75,2166.5217,65478
microtubule,2,2,830.0625,154.6658,477.75,1099.75,1980.6345,59860
microtubule,3,2,756.7188,92.3585,595.75,996.75,1825.3205,55166
cytoplasm,1,3,178.9062,60.2997,81.3281,296.3281,598.3925,18085
cytoplasm,2,3,139.1406,37.6386,68.3281,245.3281,514.1841,15540
cytoplasm,3,3,127.5781,32.4707,67.3281,185.3281,489.6991,14800
cytoplasm,1,1,313.6875,88.7024,156.8125,559.8125,895.4877,27064
cytoplasm,2,1,339.0156,40.7058,253.8125,449.8125,949.123,28685
cytoplasm,3,1,357.1094,60.0441,186.8125,458.8125,987.4386,29843
cytoplasm,1,2,632.0781,106.9392,389.75,842.75,1561.3792,47189
cytoplasm,2,2,685.625,65.0061,528.75,845.75,1674.7711,50616
cytoplasm,3,2,764.6406,91.641,543.75,986.75,1842.096,55673
