measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,517.0625,143.5353,207.9062,765.9062,1306.9011,39498
microtubule,2,3,364.2812,73.3955,179.9062,586.9062,983.3688,29720
microtubule,3,3,472.8438,90.6968,258.9062,664.9062,1213.2627,36668
microtubule,1,1,1398.1875,267.5568,828.5781,1888.5781,3194.6582,96551
microtubule,2,1,880.2656,172.3248,503.5781,1283.5781,2097.8976,63404
microtubule,3,1,877.4531,153.8982,597.5781,1216.5781,2091.9418,63224
microtubule,1,2,387.8906,102.7356,157.2969,614.2969,1036.7725,31334
microtubule,2,2,258.6094,42.7662,154.2969,366.2969,763.0042,23060
microtubule,3,2,223.4375,51.9593,133.2969,348.2969,688.5236,20809
cytoplasm,1,3,24.8906,10.843,6.9062,56.9062,264.6692,7999
cytoplasm,2,3,16.7969,7.7051,1.9062,37.9062,247.5297,7481
cytoplasm,3,3,28.0469,12.5936,6.9062,53.9062,271.3529,8201
cytoplasm,1,1,448.4375,96.2036,237.5781,630.5781,1183.4506,35767
cytoplasm,2,1,371.375,51.7725,285.5781,474.5781,1020.2617,30835
cytoplasm,3,1,239.0625,51.2151,126.5781,339.5781,740.0744,22367
cytoplasm,1,2,60.6406,18.5252,26.2969,105.2969,343.782,10390
cytoplasm,2,2,57.6094,17.1435,18.2969,100.2969,337.363,10196
cytoplasm,3,2,43.3125,14.279,10.2969,72.2969,307.0877,9281
