measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,869.2969,204.1744,509.9688,1341.9688,2056.9018,62165
microtubule,2,3,893.2188,223.9814,559.9688,1435.9688,2107.5592,63696
microtubule,3,3,797.3594,150.5945,528.9688,1172.9688,1904.5657,57561
microtubule,1,1,1696.6562,203.1165,1281.3125,2090.3125,3818.793,115414
microtubule,2,1,1575.0312,201.738,1185.3125,2001.3125,3561.2377,107630
microtubule,3,1,1613.8906,196.2268,1207.3125,1963.3125,3643.5271,110117
microtubule,1,2,467.1562,92.859,262.125,623.125,1204.9908,36418
microtubule,2,2,438.9375,80.173,310.125,629.125,1145.2342,34612
microtubule,3,2,389.1562,64.7319,267.125,563.125,1039.8166,31426
cytoplasm,1,3,61.2656,17.5686,20.9688,108.9688,345.8004,10451
cytoplasm,2,3,86.75,27.5355,26.9688,165.9688,399.7666,12082
cytoplasm,3,3,74.3125,29.2332,30.9688,134.9688,373.4287,11286
cytoplasm,1,1,448.5781,84.1664,273.3125,631.3125,1175.8404,35537
cytoplasm,2,1,583.9531,100.4942,410.3125,798.3125,1462.513,44201
cytoplasm,3,1,820.2812,73.6379,648.3125,1000.3125,1962.9656,59326
cytoplasm,1,2,71.4531,19.5058,27.125,109.125,367.0427,11093
cytoplasm,2,2,128.5469,24.0903,82.125,181.125,487.9455,14747
cytoplasm,3,2,153.1875,22.0093,93.125,198.125,540.1249,16324
