measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1283.625,391.969,698.5156,2249.5156,2933.1324,88647
microtubule,2,3,995.7344,248.9477,471.5156,1376.5156,2323.4901,70222
microtubule,3,3,948.4062,160.6916,600.5156,1229.5156,2223.2672,67193
microtubule,1,1,470.5,95.778,288.2969,668.2969,1226.5309,37069
microtubule,2,1,570.1406,105.1406,361.2969,776.2969,1437.5317,43446
microtubule,3,1,724.1562,88.4499,574.2969,953.2969,1763.6779,53303
microtubule,1,2,1544.5469,385.7242,893.0469,2503.0469,3486.6579,105376
microtubule,2,2,1734.1562,361.3993,1107.0469,2526.0469,3888.1781,117511
microtubule,3,2,2155.8438,345.1083,1480.0469,2787.0469,4781.1511,144499
cytoplasm,1,3,173.4688,43.4589,76.5156,267.5156,582.2457,17597
cytoplasm,2,3,154.1094,37.8085,91.5156,253.5156,541.2499,16358
cytoplasm,3,3,238.625,42.4818,143.5156,322.5156,720.2217,21767
cytoplasm,1,1,184.6406,38.9628,111.2969,289.2969,621.19,18774
cytoplasm,2,1,226.8125,45.4316,162.2969,378.2969,710.4939,21473
cytoplasm,3,1,297.7812,58.7194,171.2969,410.2969,860.7786,26015
cytoplasm,1,2,699.3438,159.2573,367.0469,1051.0469,1696.8406,51283
cytoplasm,2,2,697.9531,149.7896,466.0469,1165.0469,1693.8958,51194
cytoplasm,3,2,873.7344,143.2387,644.0469,1264.0469,2066.1333,62444
