measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2378.4219,259.7716,1519.6719,2869.6719,5257.5159,158896
microtubule,2,3,2170.4688,350.9515,1424.6719,2727.6719,4817.1506,145587
microtubule,3,3,2089.9062,243.514,1604.6719,2535.6719,4646.55,140431
microtubule,1,1,537.4531,60.1493,385.5625,663.5625,1367.7496,41337
microtubule,2,1,692.2344,119.8169,465.5625,970.5625,1695.5171,51243
microtubule,3,1,741.0469,86.8845,489.5625,890.5625,1798.8833,54367
microtubule,1,2,1090.7969,120.2751,775.3125,1337.3125,2535.8144,76639
microtubule,2,2,1448,104.9299,1239.3125,1658.3125,3292.2341,99500
microtubule,3,2,1747.4219,191.4668,1378.3125,2211.3125,3926.2952,118663
cytoplasm,1,3,590.0625,97.5659,391.6719,847.6719,1470.454,44441
cytoplasm,2,3,426.7812,104.3862,212.6719,665.6719,1124.6867,33991
cytoplasm,3,3,650.0469,133.347,423.6719,1079.6719,1597.478,48280
cytoplasm,1,1,468.0625,104.9586,299.5625,727.5625,1220.8067,36896
cytoplasm,2,1,567.625,83.9503,415.5625,762.5625,1431.6421,43268
cytoplasm,3,1,650.9688,64.434,438.5625,783.5625,1608.1323,48602
cytoplasm,1,2,1444.4688,249.7694,933.3125,2063.3125,3284.7563,99274
cytoplasm,2,2,1505.9531,227.4744,1004.3125,2069.3125,3414.9567,103209
cytoplasm,3,2,1479.4844,275.542,959.3125,1988.3125,3358.906,101515
