measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1062.3125,239.9486,579.5938,1594.5938,2464.3117,74478
microtubule,2,3,1397.2969,291.1154,875.5938,1945.5938,3173.6806,95917
microtubule,3,3,1199.0781,208.9295,707.5938,1695.5938,2753.929,83231
microtubule,1,1,807.75,135.4598,560.3125,1163.3125,1932.194,58396
microtubule,2,1,922.2344,173.6394,655.3125,1244.3125,2174.6282,65723
microtubule,3,1,654.7188,81.8771,427.3125,819.3125,1608.1323,48602
microtubule,1,2,643.8594,159.3139,430.5781,1063.5781,1580.3385,47762
microtubule,2,2,792.4375,165.0403,484.5781,1083.5781,1894.9702,57271
microtubule,3,2,816.6406,92.9352,575.5781,988.5781,1946.2232,58820
cytoplasm,1,3,146.8906,42.294,60.5938,239.5938,525.7979,15891
cytoplasm,2,3,154.4375,64.9484,70.5938,354.5938,541.7793,16374
cytoplasm,3,3,144.2188,55.2192,30.5938,238.5938,520.1399,15720
cytoplasm,1,1,300.5156,39.3528,195.3125,408.3125,858.0654,25933
cytoplasm,2,1,269.1562,36.488,163.3125,359.3125,791.6582,23926
cytoplasm,3,1,180.8906,33.9317,112.3125,280.3125,604.7454,18277
cytoplasm,1,2,569.4062,191.2964,278.5781,1056.5781,1422.6753,42997
cytoplasm,2,2,425.9062,148.3139,235.5781,1015.5781,1118.7971,33813
cytoplasm,3,2,266.0469,80.8571,132.5781,552.5781,780.276,23582
