measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1363.8594,260.2334,874.0156,1854.0156,3171.8608,95862
microtubule,2,3,1067.6875,140.311,682.0156,1325.0156,2544.6819,76907
microtubule,3,3,1399.5312,196.0898,902.0156,1838.0156,3247.4002,98145
microtubule,1,1,861.2344,123.6906,520.4688,1106.4688,2085.3573,63025
microtubule,2,1,737.1875,116.986,511.4688,973.4688,1822.6734,55086
microtubule,3,1,868.8594,117.9903,624.4688,1208.4688,2101.5042,63513
microtubule,1,2,371.2656,105.8598,200.9688,630.9688,1023.4381,30931
microtubule,2,2,304.2344,64.1321,195.9688,448.9688,881.4915,26641
microtubule,3,2,417.1719,77.0199,263.9688,636.9688,1120.65,33869
cytoplasm,1,3,170.7969,36.708,109.0156,258.0156,645.4102,19506
cytoplasm,2,3,184.4844,48.5324,88.0156,287.0156,674.3951,20382
cytoplasm,3,3,142.0781,74.1662,34.0156,275.0156,584.5949,17668
cytoplasm,1,1,393.2344,47.7901,309.4688,525.4688,1094.3121,33073
cytoplasm,2,1,447.8125,47.2549,349.4688,552.4688,1209.8878,36566
cytoplasm,3,1,479.1094,58.7541,374.4688,624.4688,1276.1626,38569
cytoplasm,1,2,235.8125,46.6337,142.9688,347.9688,736.6002,22262
cytoplasm,2,2,274.6406,35.6905,205.9688,371.9688,818.8233,24747
cytoplasm,3,2,278.8594,67.7779,161.9688,499.9688,827.757,25017
