measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1102.0156,207.1975,559.0312,1669.0312,2551.6965,77119
microtubule,2,3,838.4688,267.6187,352.0312,1337.0312,1993.6049,60252
microtubule,3,3,876.9844,133.5559,553.0312,1141.0312,2075.1663,62717
microtubule,1,1,539.7188,100.2181,338.375,756.375,1389.8853,42006
microtubule,2,1,398.875,89.9548,239.375,644.375,1091.632,32992
microtubule,3,1,622.6562,74.225,476.375,803.375,1565.5152,47314
microtubule,1,2,405.5312,101.8397,247.8125,721.8125,1085.7424,32814
microtubule,2,2,299.7969,93.8253,163.8125,525.8125,861.8374,26047
microtubule,3,2,355.6875,78.1485,192.8125,486.8125,980.1924,29624
cytoplasm,1,3,104.875,23.9796,52.0312,157.0312,440.1336,13302
cytoplasm,2,3,90.5,32.1943,27.0312,168.0312,409.6929,12382
cytoplasm,3,3,117.0938,43.4452,48.0312,207.0312,466.0083,14084
cytoplasm,1,1,258.75,45.8955,185.375,374.375,794.9008,24024
cytoplasm,2,1,209.3281,55.9828,107.375,343.375,690.2442,20861
cytoplasm,3,1,238.4219,33.6015,164.375,317.375,751.8536,22723
cytoplasm,1,2,343.9219,101.0755,140.8125,575.8125,955.2773,28871
cytoplasm,2,2,247.8594,90.5189,109.8125,438.8125,751.8536,22723
cytoplasm,3,2,198.6562,36.4949,123.8125,281.8125,647.6602,19574
