measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2077.0781,403.6248,1358.0625,2860.0625,4616.4401,139521
microtubule,2,3,1531.6875,265.4166,995.0625,2173.0625,3461.5112,104616
microtubule,3,3,1683.5469,268.4059,1108.0625,2166.0625,3783.0913,114335
microtubule,1,1,507.4062,87.1165,372.7656,751.7656,1299.4564,39273
microtubule,2,1,374.2812,44.5385,251.7656,534.7656,1017.5485,30753
microtubule,3,1,391.6094,100.6591,241.7656,620.7656,1054.2428,31862
microtubule,1,2,1194.375,199.9222,789.4688,1575.4688,2750.5871,83130
microtubule,2,2,864.9531,133.8688,626.4688,1141.4688,2052.9975,62047
microtubule,3,2,1040.4844,135.5709,778.4688,1285.4688,2424.7056,73281
cytoplasm,1,3,161.9688,57.0017,80.0625,314.0625,560.9702,16954
cytoplasm,2,3,248.1719,59.8467,112.0625,407.0625,743.5155,22471
cytoplasm,3,3,196.8281,61.2092,100.0625,399.0625,634.7891,19185
cytoplasm,1,1,819.4375,199.4071,504.7656,1233.7656,1960.2193,59243
cytoplasm,2,1,1134.3906,219.9204,568.7656,1655.7656,2627.1697,79400
cytoplasm,3,1,905.9219,160.0572,575.7656,1239.7656,2143.3602,64778
cytoplasm,1,2,875.6094,105.8066,690.4688,1156.4688,2075.5633,62729
cytoplasm,2,2,1076.625,187.0838,708.4688,1488.4688,2501.2376,75594
cytoplasm,3,2,849.7656,161.474,600.4688,1201.4688,2020.8362,61075
