measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1083.4219,181.3395,646.9531,1366.9531,2514.6051,75998
microtubule,2,3,857.0156,139.6875,594.9531,1138.9531,2035.1632,61508
microtubule,3,3,983.8438,188.8995,636.9531,1448.9531,2303.7367,69625
microtubule,1,1,1077.125,181.3395,640.6562,1360.6562,2514.6051,75998
microtubule,2,1,850.7188,139.6875,588.6562,1132.6562,2035.1632,61508
microtubule,3,1,977.5469,188.8995,630.6562,1442.6562,2303.7367,69625
microtubule,1,2,657.2656,156.1889,366.2656,979.2656,1609.3896,48640
microtubule,2,2,509.1094,95.8965,338.2656,739.2656,1295.6513,39158
microtubule,3,2,565.4688,145.5537,247.2656,983.2656,1414.9989,42765
cytoplasm,1,3,459.7344,53.5971,324.9531,566.9531,1193.8733,36082
cytoplasm,2,3,252.2812,55.9796,156.9531,381.9531,754.5668,22805
cytoplasm,3,3,289.6406,37.3384,207.9531,397.9531,833.6797,25196
cytoplasm,1,1,453.4375,53.5971,318.6562,560.6562,1193.8733,36082
cytoplasm,2,1,245.9844,55.9796,150.6562,375.6562,754.5668,22805
cytoplasm,3,1,283.3438,37.3384,201.6562,391.6562,833.6797,25196
cytoplasm,1,2,164.9531,35.177,93.2656,270.2656,566.8598,17132
cytoplasm,2,2,112.3125,25.9324,65.2656,194.2656,455.3871,13763
cytoplasm,3,2,144.3281,28.539,95.2656,210.2656,523.184,15812
