measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1476.6094,164.5427,1169.0625,1935.0625,3342.7591,101027
microtubule,2,3,1508.4844,348.8505,588.0625,2020.0625,3410.2582,103067
microtubule,3,3,2012.6719,446.6848,1289.0625,2932.0625,4477.9347,135335
microtubule,1,1,652.8594,113.3076,456.1875,921.1875,1606.5772,48555
microtubule,2,1,546.9531,106.395,358.1875,828.1875,1382.3082,41777
microtubule,3,1,497.5938,70.1931,367.1875,682.1875,1277.7839,38618
microtubule,1,2,999.7031,122.8792,782.8594,1253.8594,2331.1664,70454
microtubule,2,2,1015.1406,131.2363,661.8594,1253.8594,2363.8572,71442
microtubule,3,2,1063.5469,206.0961,654.8594,1397.8594,2466.3631,74540
cytoplasm,1,3,173.2969,36.2135,87.0625,252.0625,582.8412,17615
cytoplasm,2,3,255.3125,68.6065,134.0625,454.0625,756.519,22864
cytoplasm,3,3,194.2656,37.5855,115.0625,322.0625,627.245,18957
cytoplasm,1,1,657.8438,143.6137,352.1875,1022.1875,1617.1322,48874
cytoplasm,2,1,655.75,136.6502,298.1875,882.1875,1612.6984,48740
cytoplasm,3,1,718.4688,93.7026,506.1875,943.1875,1745.5127,52754
cytoplasm,1,2,571.0156,119.8468,331.8594,848.8594,1423.3701,43018
cytoplasm,2,2,691.0625,121.5339,457.8594,918.8594,1677.5835,50701
cytoplasm,3,2,733.7812,54.375,592.8594,872.8594,1768.0455,53435
