measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1396.625,283.7868,896.7344,2004.7344,3174.0776,95929
microtubule,2,3,1395.7031,277.5181,804.7344,1884.7344,3172.1255,95870
microtubule,3,3,909.7656,210.0228,464.7344,1254.7344,2143.0955,64770
microtubule,1,1,589.4375,113.3099,379.1094,863.1094,1474.5569,44565
microtubule,2,1,489.5312,76.1135,364.1094,714.1094,1262.9936,38171
microtubule,3,1,390.7188,78.0516,249.1094,535.1094,1053.7465,31847
microtubule,1,2,1135.3594,203.7033,777.5,1534.5,2623.4308,79287
microtubule,2,2,1140.2344,139.8293,891.5,1446.5,2633.7542,79599
microtubule,3,2,739.9844,133.6685,423.5,1044.5,1786.1776,53983
cytoplasm,1,3,101.625,25.0543,37.7344,167.7344,431.7624,13049
cytoplasm,2,3,225.1094,42.5708,121.7344,297.7344,693.2552,20952
cytoplasm,3,3,236.9062,40.568,114.7344,344.7344,718.2364,21707
cytoplasm,1,1,665.2656,146.7265,232.1094,960.1094,1635.1319,49418
cytoplasm,2,1,675,112.1855,342.1094,904.1094,1655.7456,50041
cytoplasm,3,1,627.3594,123.4469,248.1094,866.1094,1554.861,46992
cytoplasm,1,2,903.625,178.774,424.5,1200.5,2132.7059,64456
cytoplasm,2,2,1241.7812,116.3015,935.5,1556.5,2848.7917,86098
cytoplasm,3,2,848.0781,88.6177,591.5,1047.5,2015.0789,60901
