measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,906.8125,243.6293,506.7656,1445.7656,2136.7757,64579
microtubule,2,3,816.2031,117.16,605.7656,1172.7656,1944.8997,58780
microtubule,3,3,766.4219,240.9091,405.7656,1337.7656,1839.482,55594
microtubule,1,1,913.9688,157.715,627.8906,1297.8906,2166.4886,65477
microtubule,2,1,641.5312,76.735,481.8906,798.8906,1589.57,48041
microtubule,3,1,812.125,154.3639,488.8906,1086.8906,1950.8224,58959
microtubule,1,2,481.7188,147.2929,223.8594,763.8594,1251.2144,37815
microtubule,2,2,371.9062,61.334,210.8594,506.8594,1018.6735,30787
microtubule,3,2,468.25,111.1332,237.8594,686.8594,1222.6927,36953
cytoplasm,1,3,122.1875,38.7687,54.7656,215.7656,475.2398,14363
cytoplasm,2,3,103.6719,25.4182,50.7656,164.7656,436.0308,13178
cytoplasm,3,3,184.9219,64.3786,68.7656,322.7656,608.0872,18378
cytoplasm,1,1,411.5469,43.5669,320.8906,531.8906,1102.551,33322
cytoplasm,2,1,346.0156,47.2875,239.8906,511.8906,963.7809,29128
cytoplasm,3,1,453.1406,50.179,343.8906,577.8906,1190.6307,35984
cytoplasm,1,2,242.6562,44.079,138.8594,390.8594,744.9714,22515
cytoplasm,2,2,203.1875,58.0799,105.8594,354.8594,661.3916,19989
cytoplasm,3,2,305.1562,89.8374,139.8594,644.8594,877.3225,26515
