measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1162.875,338.246,492.2188,1698.2188,2678.0587,80938
microtubule,2,3,953.0312,146.09,648.2188,1331.2188,2233.6898,67508
microtubule,3,3,705.0156,125.4201,497.2188,986.2188,1708.4875,51635
microtubule,1,1,682.0938,77.5969,441.0156,814.0156,1675.2012,50629
microtubule,2,1,546.6719,112.7225,334.0156,759.0156,1388.4294,41962
microtubule,3,1,376.4375,51.5976,288.0156,489.0156,1027.9381,31067
microtubule,1,2,517.8125,112.3155,300.7344,805.7344,1336.3823,40389
microtubule,2,2,423.5938,99.3536,235.7344,653.7344,1136.863,34359
microtubule,3,2,325.3906,80.2894,144.7344,486.7344,928.9063,28074
cytoplasm,1,3,93.1562,30.0639,39.2188,192.2188,412.8031,12476
cytoplasm,2,3,106.2812,30.4443,56.2188,187.2188,440.5969,13316
cytoplasm,3,3,96.7188,27.5859,41.2188,180.2188,420.3472,12704
cytoplasm,1,1,220.5625,36.4373,134.0156,308.0156,697.8544,21091
cytoplasm,2,1,192.9844,39.7995,79.0156,256.0156,639.4544,19326
cytoplasm,3,1,268.25,40.3712,136.0156,340.0156,798.8383,24143
cytoplasm,1,2,281.2344,54.5216,194.7344,492.7344,835.4003,25248
cytoplasm,2,2,306.5,111.6751,113.7344,571.7344,888.9032,26865
cytoplasm,3,2,326.7031,59.1391,224.7344,458.7344,931.6857,28158
