measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2221.0781,888.0184,690.8438,3986.8438,4932.4284,149071
microtubule,2,3,1525.1875,350.851,669.8438,2141.8438,3458.798,104534
microtubule,3,3,2012.375,274.8658,1372.8438,2559.8438,4490.475,135714
microtubule,1,1,790.9688,238.5675,314.9062,1229.9062,1901.7532,57476
microtubule,2,1,684.6719,158.5296,497.9062,1117.9062,1676.6571,50673
microtubule,3,1,818.1719,179.9599,469.9062,1245.9062,1959.3591,59217
microtubule,1,2,555.9219,113.0825,266.7656,754.7656,1391.6058,42058
microtubule,2,2,430.3281,111.2691,239.7656,803.7656,1125.6463,34020
microtubule,3,2,569.1719,103.5722,370.7656,858.7656,1419.6643,42906
cytoplasm,1,3,462.5625,86.0783,306.8438,668.8438,1208.5642,36526
cytoplasm,2,3,479.2188,93.9127,300.8438,667.8438,1243.8358,37592
cytoplasm,3,3,590.1875,99.8029,434.8438,788.8438,1478.8252,44694
cytoplasm,1,1,972.5938,140.2336,725.9062,1345.9062,2286.3656,69100
cytoplasm,2,1,1029.0469,174.706,624.9062,1346.9062,2405.9117,72713
cytoplasm,3,1,1058.4688,265.9474,587.9062,1566.9062,2468.216,74596
cytoplasm,1,2,147.4375,22.7129,101.7656,208.7656,526.592,15915
cytoplasm,2,2,196.3125,34.1867,120.7656,282.7656,630.0906,19043
cytoplasm,3,2,185.7969,28.3246,120.7656,242.7656,607.8225,18370
