measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1324.6406,279.1199,767.0469,1971.0469,3033.6862,91686
microtubule,2,3,1848.7969,336.5982,956.0469,2474.0469,4143.6489,125232
microtubule,3,3,1915.875,374.7177,1115.0469,2605.0469,4285.6947,129525
microtubule,1,1,636.7656,84.1552,418.7969,871.7969,1594.5001,48190
microtubule,2,1,540.1094,91.7654,330.7969,754.7969,1389.8191,42004
microtubule,3,1,794.625,131.8453,562.7969,1038.7969,1928.786,58293
microtubule,1,2,1662,249.2079,1256.3438,2285.3438,3760.1615,113642
microtubule,2,2,1377.2031,239.814,1000.3438,2167.3438,3157.0705,95415
microtubule,3,2,2101.4219,374.1502,1459.3438,2980.3438,4690.6891,141765
cytoplasm,1,3,221.7344,87.8539,122.0469,496.0469,698.1522,21100
cytoplasm,2,3,586.2812,123.2294,350.0469,900.0469,1470.1231,44431
cytoplasm,3,3,247.0156,65.9673,110.0469,412.0469,751.6882,22718
cytoplasm,1,1,306.1406,35.9582,188.7969,365.7969,894.3627,27030
cytoplasm,2,1,397.7188,48.3779,256.7969,495.7969,1088.2902,32891
cytoplasm,3,1,418.1719,49.3119,294.7969,518.7969,1131.6021,34200
cytoplasm,1,2,820.7969,143.0834,610.3438,1249.3438,1978.8147,59805
cytoplasm,2,2,894.2656,138.2274,660.3438,1192.3438,2134.3934,64507
cytoplasm,3,2,900.7344,179.2583,535.3438,1303.3438,2148.0918,64921
