measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1364.7188,214.6563,860.9375,1827.9375,3108.1999,93938
microtubule,2,3,1358.7812,406.3949,542.9375,2179.9375,3095.6265,93558
microtubule,3,3,1493.6094,293.8942,870.9375,2145.9375,3381.141,102187
microtubule,1,1,532.4062,71.9491,389.0469,700.0469,1351.8012,40855
microtubule,2,1,681.6406,130.9809,435.0469,1030.0469,1667.8226,50406
microtubule,3,1,465.8281,98.9955,313.0469,698.0469,1210.8142,36594
microtubule,1,2,639.375,127.0522,357.4531,916.4531,1566.8718,47355
microtubule,2,2,493.6094,153.7334,239.4531,905.4531,1258.1959,38026
microtubule,3,2,587.5,106.3469,353.4531,790.4531,1457.0204,44035
cytoplasm,1,3,210.1562,71.9209,110.9375,394.9375,663.2776,20046
cytoplasm,2,3,119.5312,36.8389,54.9375,220.9375,471.3685,14246
cytoplasm,3,3,284.9844,85.7948,124.9375,486.9375,821.735,24835
cytoplasm,1,1,1790.25,344.5485,1091.0469,2426.0469,4015.4337,121357
cytoplasm,2,1,1869.4688,262.887,1161.0469,2284.0469,4183.1887,126427
cytoplasm,3,1,1956.4375,341.3853,1140.0469,2548.0469,4367.3553,131993
cytoplasm,1,2,244.7812,37.9862,183.4531,331.4531,731.273,22101
cytoplasm,2,2,193.4219,33.6249,113.4531,268.4531,622.5135,18814
cytoplasm,3,2,241.9219,33.4664,142.4531,324.4531,725.218,21918
