measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2101.7344,492.6655,1142.1562,2974.1562,4670.5717,141157
microtubule,2,3,1923.5938,505.6839,786.1562,2925.1562,4293.338,129756
microtubule,3,3,1397.2812,335.8983,845.1562,2154.1562,3178.8092,96072
microtubule,1,1,935.3281,153.5313,470.0469,1204.0469,2207.1534,66706
microtubule,2,1,724.5625,97.9725,443.0469,874.0469,1760.8324,53217
microtubule,3,1,668.7656,150.1476,458.0469,1318.0469,1642.6759,49646
microtubule,1,2,547.5156,103.434,297.9375,724.9375,1377.6759,41637
microtubule,2,2,529.8438,112.6966,313.9375,815.9375,1340.2536,40506
microtubule,3,2,478.4844,124.3372,272.9375,832.9375,1231.4941,37219
cytoplasm,1,3,97.7656,38.1765,24.1562,166.1562,426.9316,12903
cytoplasm,2,3,243.9062,81.7664,83.1562,452.1562,736.4016,22256
cytoplasm,3,3,149.3281,34.709,85.1562,224.1562,536.1213,16203
cytoplasm,1,1,180.9062,41.5076,123.0469,288.0469,609.5762,18423
cytoplasm,2,1,338.5469,49.2161,259.0469,454.0469,943.3988,28512
cytoplasm,3,1,176.75,33.1038,91.0469,273.0469,600.7748,18157
cytoplasm,1,2,101.0312,52.3416,22.9375,207.9375,432.1926,13062
cytoplasm,2,2,156.9531,41.7401,74.9375,247.9375,550.6137,16641
cytoplasm,3,2,80.0312,26.1241,36.9375,135.9375,387.7226,11718
