measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2344.75,593.6535,1325.8438,3669.8438,5179.4949,156538
microtubule,2,3,2120.5312,696.1911,710.8438,3425.8438,4704.6852,142188
microtubule,3,3,2474.9062,670.1789,794.8438,3503.8438,5455.1161,164868
microtubule,1,1,554.0156,118.6248,289.9688,759.9688,1397.7271,42243
microtubule,2,1,605.3438,164.5466,307.9688,968.9688,1506.4204,45528
microtubule,3,1,859.1562,192.8454,411.9688,1294.9688,2043.8983,61772
microtubule,1,2,517.1562,97.2256,249.6406,785.6406,1324.6031,40033
microtubule,2,2,468.3438,166.8559,205.6406,807.6406,1221.2369,36909
microtubule,3,2,694.7656,217.6219,294.6406,1187.6406,1700.7119,51400
cytoplasm,1,3,312.6094,82.9423,174.8438,528.8438,876.1975,26481
cytoplasm,2,3,125.6562,70.1918,45.8438,286.8438,480.3022,14516
cytoplasm,3,3,310.5625,53.878,186.8438,406.8438,871.863,26350
cytoplasm,1,1,1127.875,162.538,823.9688,1578.9688,2612.942,78970
cytoplasm,2,1,977.0625,268.7056,413.9688,1390.9688,2293.5787,69318
cytoplasm,3,1,1013.5938,357.6931,374.9688,1684.9688,2370.938,71656
cytoplasm,1,2,712.2656,139.0035,449.6406,1052.6406,1737.7702,52520
cytoplasm,2,2,1045.3594,619.4015,184.6406,2691.6406,2443.1355,73838
cytoplasm,3,2,656.4062,216.9209,269.6406,1124.6406,1619.4814,48945
