measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2204.5469,405.5339,1187.8438,2891.8438,4882.5982,147565
microtubule,2,3,2499.6875,222.7707,1828.8438,2930.8438,5507.5933,166454
microtubule,3,3,2095.2812,272.5989,1538.8438,2552.8438,4651.2154,140572
microtubule,1,1,622.1406,126.1182,376,861,1544.0412,46665
microtubule,2,1,705.7344,84.9624,516,889,1721.0609,52015
microtubule,3,1,690.5,89.1808,442,847,1688.8003,51040
microtubule,1,2,395.5469,88.8162,232.7812,626.7812,1049.8422,31729
microtubule,2,2,512.2344,62.2593,410.7812,661.7812,1296.9417,39197
microtubule,3,2,458.0938,89.1793,258.7812,652.7812,1182.2926,35732
cytoplasm,1,3,382.4844,108.8958,219.8438,701.8438,1024.1661,30953
cytoplasm,2,3,351.5781,87.2979,80.8438,487.8438,958.7184,28975
cytoplasm,3,3,170.4844,46.5623,90.8438,265.8438,575.2311,17385
cytoplasm,1,1,669.9062,158.8703,322,1008,1645.1906,49722
cytoplasm,2,1,640.3594,142.0037,243,892,1582.6216,47831
cytoplasm,3,1,567.5156,130.7615,308,827,1428.3664,43169
cytoplasm,1,2,183.7344,33.8997,125.7812,270.7812,601.3042,18173
cytoplasm,2,2,171.8906,32.2259,71.7812,228.7812,576.2237,17415
cytoplasm,3,2,161.0625,42.3217,87.7812,275.7812,553.2939,16722
