measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,917.0312,298.9836,391.9219,1495.9219,2158.0843,65223
microtubule,2,3,1208.0781,304.0047,813.9219,2149.9219,2774.4103,83850
microtubule,3,3,1716.9375,325.8568,1121.9219,2241.9219,3851.9801,116417
microtubule,1,1,1149.4219,257.6757,703.625,1700.625,2661.4156,80435
microtubule,2,1,1584.1875,241.2773,1140.625,2105.625,3582.0831,108260
microtubule,3,1,1779.5312,366.6744,1102.625,2354.625,3995.7465,120762
microtubule,1,2,621.8906,232.6282,282.8125,1147.8125,1533.3208,46341
microtubule,2,2,998.7031,228.1865,646.8125,1466.8125,2331.2657,70457
microtubule,3,2,1215.8906,302.0751,666.8125,1723.8125,2791.1858,84357
cytoplasm,1,3,118.9062,29.1926,66.9219,175.9219,467.9605,14143
cytoplasm,2,3,195.5156,31.6588,109.9219,270.9219,630.1899,19046
cytoplasm,3,3,271.4531,34.1393,201.9219,350.9219,790.9965,23906
cytoplasm,1,1,496.5625,58.8986,382.625,665.625,1278.9089,38652
cytoplasm,2,1,728.4531,67.6228,570.625,898.625,1769.9646,53493
cytoplasm,3,1,635.7812,103.8449,440.625,862.625,1573.721,47562
cytoplasm,1,2,188.5781,35.3678,116.8125,281.8125,615.7305,18609
cytoplasm,2,2,264.4219,26.9965,194.8125,321.8125,776.3386,23463
cytoplasm,3,2,281.8125,39.0262,227.8125,386.8125,813.1653,24576
