measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2261.8906,713.9643,1020.6562,3660.6562,5012.8979,151503
microtubule,2,3,2883.0312,713.7656,1240.6562,3988.6562,6328.2364,191256
microtubule,3,3,1914.4375,479.8235,653.6562,2595.6562,4277.125,129266
microtubule,1,1,1245.6406,202.3871,871.6562,1636.6562,2869.3392,86719
microtubule,2,1,1021.6562,168.2942,748.6562,1419.6562,2395.0259,72384
microtubule,3,1,925.5,127.6741,683.6562,1202.6562,2191.4037,66230
microtubule,1,2,739.7344,108.5793,482.9375,989.9375,1791.0746,54131
microtubule,2,2,786.1719,119.2242,578.9375,1062.9375,1889.4115,57103
microtubule,3,2,710.9688,96.2703,488.9375,913.9375,1730.16,52290
cytoplasm,1,3,252.6875,69.6303,79.6562,399.6562,758.1734,22914
cytoplasm,2,3,464.2969,103.8727,298.6562,754.6562,1206.2812,36457
cytoplasm,3,3,846.5938,132.6334,536.6562,1084.6562,2015.8399,60924
cytoplasm,1,1,1343.4062,370.7659,403.6562,1947.6562,3076.3694,92976
cytoplasm,2,1,1368.7188,189.4633,1003.6562,1793.6562,3129.9716,94596
cytoplasm,3,1,1441.3438,236.5879,844.6562,1950.6562,3283.7636,99244
cytoplasm,1,2,695.2812,196.9864,227.9375,1068.9375,1696.9399,51286
cytoplasm,2,2,826.5938,107.1215,606.9375,1108.9375,1975.0096,59690
cytoplasm,3,2,911.2188,118.941,583.9375,1181.9375,2154.213,65106
