measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3201.2969,461.588,1906.2656,3994.2656,6992.4405,211330
microtubule,2,3,3098.4062,660.5687,1656.2656,3994.2656,6774.5575,204745
microtubule,3,3,2617.6719,462.089,1337.2656,3489.2656,5756.5458,173978
microtubule,1,1,626.3906,93.5395,460.9688,811.9688,1548.8721,46811
microtubule,2,1,756.0156,93.5661,570.9688,947.9688,1823.3683,55107
microtubule,3,1,542.5781,95.1933,387.9688,827.9688,1371.3892,41447
microtubule,1,2,1283.7344,105.8918,1009.1562,1544.1562,2934.1251,88677
microtubule,2,2,1471.3438,199.4146,1070.1562,2024.1562,3331.41,100684
microtubule,3,2,903.2188,163.1754,619.1562,1526.1562,2128.3384,64324
cytoplasm,1,3,200.8281,71.1858,89.2656,386.2656,638.5942,19300
cytoplasm,2,3,109.7812,21.8596,58.2656,161.2656,445.7917,13473
cytoplasm,3,3,188.375,73.9039,60.2656,385.2656,612.2232,18503
cytoplasm,1,1,192.7969,33.1794,110.9688,253.9688,630.6862,19061
cytoplasm,2,1,240.7812,41.7258,166.9688,354.9688,732.2987,22132
cytoplasm,3,1,226.4688,39.5595,156.9688,298.9688,701.9903,21216
cytoplasm,1,2,475.0625,97.7971,312.1562,700.1562,1221.667,36922
cytoplasm,2,2,715.5938,130.5552,492.1562,1137.1562,1731.0203,52316
cytoplasm,3,2,823.4531,261.0319,495.1562,1691.1562,1959.4252,59219
