measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1485.625,344.1911,950.9375,2164.9375,3364.2331,101676
microtubule,2,3,977.3125,170.5345,555.9375,1265.9375,2287.8215,69144
microtubule,3,3,860.4844,278.4235,453.9375,1572.9375,2040.4241,61667
microtubule,1,1,1101,204.954,719.6719,1729.6719,2556.6597,77269
microtubule,2,1,804.5156,117.0462,595.6719,1123.6719,1928.819,58294
microtubule,3,1,821.1562,150.4173,556.6719,1182.6719,1964.0575,59359
microtubule,1,2,651.4844,108.5161,456.4531,894.4531,1609.4558,48642
microtubule,2,2,430.375,89.9219,284.4531,674.4531,1141.2306,34491
microtubule,3,2,387.1562,68.265,226.4531,574.4531,1049.7098,31725
cytoplasm,1,3,172.0781,35.1942,101.9375,249.9375,582.6427,17609
cytoplasm,2,3,159.2188,40.9361,61.9375,244.9375,555.4115,16786
cytoplasm,3,3,115.125,29.2981,46.9375,168.9375,462.0378,13964
cytoplasm,1,1,498.0938,63.3208,392.6719,625.6719,1279.9346,38683
cytoplasm,2,1,385.4531,62.6065,263.6719,485.6719,1041.4048,31474
cytoplasm,3,1,479.1875,69.5409,333.6719,647.6719,1239.8984,37473
cytoplasm,1,2,381.8281,73.0993,284.4531,608.4531,1038.4269,31384
cytoplasm,2,2,260.0625,55.8997,130.4531,388.4531,780.5738,23591
cytoplasm,3,2,335.1875,69.7759,222.4531,574.4531,939.6599,28399
