measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2154.6719,502.9762,983.5781,3089.5781,4779.6622,144454
microtubule,2,3,1652.0312,255.5643,1211.5781,2112.5781,3715.2614,112285
microtubule,3,3,1792.2344,225.0427,1189.5781,2236.5781,4012.158,121258
microtubule,1,1,403.1719,89.0979,215.875,586.875,1078.4962,32595
microtubule,2,1,317.6094,95.7184,184.875,675.875,897.3075,27119
microtubule,3,1,507.5781,151.8836,219.875,804.875,1299.5887,39277
microtubule,1,2,2083.25,390.8675,1207.875,2820.875,4627.7892,139864
microtubule,2,2,1970.0312,336.058,1239.875,2589.875,4388.0352,132618
microtubule,3,2,2560.2656,332.6773,1835.875,3193.875,5637.9261,170393
cytoplasm,1,3,310.625,54.2143,221.5781,489.5781,874.6755,26435
cytoplasm,2,3,152.3125,60.0432,83.5781,361.5781,539.4301,16303
cytoplasm,3,3,166.6094,50.5613,95.5781,300.5781,569.7054,17218
cytoplasm,1,1,1205.7188,239.7923,540.875,1701.875,2777.9838,83958
cytoplasm,2,1,1324.2344,304.1838,599.875,1749.875,3028.9546,91543
cytoplasm,3,1,928.9844,259.7738,276.875,1452.875,2191.9662,66247
cytoplasm,1,2,1657.5625,276.3043,1092.875,2341.875,3726.3458,112620
cytoplasm,2,2,1351.9219,174.9007,1013.875,1939.875,3079.1157,93059
cytoplasm,3,2,1254.1406,273.6911,811.875,1913.875,2872.0524,86801
