measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1087.0312,359.1152,248,1634,2566.6191,77570
microtubule,2,3,1357.9375,323.6771,641,1993,3140.295,94908
microtubule,3,3,786.6719,88.5655,619,954,1930.5727,58347
microtubule,1,1,512.7969,81.3366,242.3438,717.3438,1360.4702,41117
microtubule,2,1,663.3438,111.373,387.3438,869.3438,1679.271,50752
microtubule,3,1,477.6562,117.1725,312.3438,761.3438,1286.0558,38868
microtubule,1,2,978.7969,340.6379,297.0938,1644.0938,3082.623,93165
microtubule,2,2,744.2969,201.0179,335.0938,1179.0938,2586.0416,78157
microtubule,3,2,1034.1094,456.9639,479.0938,2174.0938,3199.7538,96705
cytoplasm,1,3,112.6406,40.7962,30,217,503.232,15209
cytoplasm,2,3,120.4375,31.8597,70,211,519.7428,15708
cytoplasm,3,3,156.2344,35.1847,81,239,595.547,17999
cytoplasm,1,1,944.5781,159.4593,666.3438,1361.3438,2274.818,68751
cytoplasm,2,1,993.5781,206.1258,526.3438,1427.3438,2378.5812,71887
cytoplasm,3,1,640.6094,146.9375,256.3438,935.3438,1631.1283,49297
cytoplasm,1,2,386,113.2607,202.0938,728.0938,1827.3057,55226
cytoplasm,2,2,506.4531,146.7782,95.0938,735.0938,2082.3794,62935
cytoplasm,3,2,190.5625,97.5142,-14.9062,448.0938,1413.4438,42718
