measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1123.5,257.6525,743.2188,1673.2188,2596.7951,78482
microtubule,2,3,1024.7031,217.018,611.2188,1564.2188,2387.5811,72159
microtubule,3,3,1013.25,201.8233,606.2188,1435.2188,2363.3278,71426
microtubule,1,1,385.5,76.7337,273.7344,642.7344,1051.9598,31793
microtubule,2,1,174.125,48.8735,87.7344,284.7344,604.3483,18265
microtubule,3,1,471.7188,54.3053,354.7344,587.7344,1234.5382,37311
microtubule,1,2,1714.625,233.7504,1136.3281,2084.3281,3850.458,116371
microtubule,2,2,864.0781,178.8036,575.3281,1299.3281,2049.3247,61936
microtubule,3,2,1309.9688,155.2992,900.3281,1662.3281,2993.5507,90473
cytoplasm,1,3,125.0625,36.8869,73.2188,250.2188,482.486,14582
cytoplasm,2,3,108.7656,27.4515,68.2188,183.2188,447.9755,13539
cytoplasm,3,3,215.0781,33.9551,153.2188,306.2188,673.1047,20343
cytoplasm,1,1,749.4844,237.6575,346.7344,1177.7344,1822.7396,55088
cytoplasm,2,1,710.7969,123.0869,456.7344,949.7344,1740.8143,52612
cytoplasm,3,1,984.4375,159.6559,670.7344,1281.7344,2320.2806,70125
cytoplasm,1,2,588.0938,118.8913,386.3281,804.3281,1464.8953,44273
cytoplasm,2,2,470.5,108.7104,247.3281,693.3281,1215.8766,36747
cytoplasm,3,2,854.2188,153.9456,542.3281,1214.3281,2028.4463,61305
