measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1273.7812,175.819,875.6094,1630.6094,2920.5591,88267
microtubule,2,3,1447.4531,219.3564,999.6094,1952.6094,3288.3297,99382
microtubule,3,3,1155.4375,252.7385,592.6094,1661.6094,2669.9522,80693
microtubule,1,1,1060.8438,187.2329,688.0156,1499.0156,2477.249,74869
microtubule,2,1,1333.8594,256.013,733.0156,1836.0156,3055.3918,92342
microtubule,3,1,1434.2031,218.5806,904.0156,1872.0156,3267.8815,98764
microtubule,1,2,579.25,132.2398,337.7344,878.7344,1453.7778,43937
microtubule,2,2,773.625,148.1358,443.7344,1092.7344,1865.3898,56377
microtubule,3,2,757.0156,139.562,426.7344,1126.7344,1830.2175,55314
cytoplasm,1,3,79.2344,25.5725,35.6094,153.6094,390.9652,11816
cytoplasm,2,3,137.2188,37.4287,77.6094,253.6094,513.754,15527
cytoplasm,3,3,815.5781,150.7465,474.6094,1231.6094,1950.2599,58942
cytoplasm,1,1,405.875,47.3319,313.0156,526.0156,1090.2754,32951
cytoplasm,2,1,480.2969,67.1306,324.0156,617.0156,1247.8725,37714
cytoplasm,3,1,443.6562,46.5575,344.0156,573.0156,1170.2817,35369
cytoplasm,1,2,354.4688,70.972,231.7344,532.7344,977.777,29551
cytoplasm,2,2,280.8438,61.0371,136.7344,430.7344,821.8674,24839
cytoplasm,3,2,293.2656,99.7685,103.7344,566.7344,848.1721,25634
