measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,889.1719,147.3736,507.5781,1141.5781,2099.8167,63462
microtubule,2,3,893.9219,139.2078,562.5781,1261.5781,2109.8754,63766
microtubule,3,3,786.0156,119.0263,562.5781,1091.5781,1881.3712,56860
microtubule,1,1,391.8906,75.3293,190.1406,568.1406,1058.2796,31984
microtubule,2,1,555.9062,104.4887,348.1406,791.1406,1405.602,42481
microtubule,3,1,441.6562,96.6621,232.1406,608.1406,1163.6641,35169
microtubule,1,2,1183.3281,179.6909,794.375,1752.375,2725.275,82365
microtubule,2,2,1295.7656,178.1187,943.375,1642.375,2963.3747,89561
microtubule,3,2,831.875,112.0751,599.375,1076.375,1981.0316,59872
cytoplasm,1,3,178.7344,40.4064,120.5781,268.5781,595.3815,17994
cytoplasm,2,3,71.625,18.9715,34.5781,107.5781,368.5648,11139
cytoplasm,3,3,98.8906,26.9101,47.5781,165.5781,426.303,12884
cytoplasm,1,1,964.4688,175.9352,601.1406,1339.1406,2270.7812,68629
cytoplasm,2,1,874.9531,163.4249,448.1406,1197.1406,2081.2214,62900
cytoplasm,3,1,825,156.6863,462.1406,1079.1406,1975.4397,59703
cytoplasm,1,2,723.9688,144.6158,530.375,1048.375,1752.5273,52966
cytoplasm,2,2,627.1562,125.4745,407.375,934.375,1547.5155,46770
cytoplasm,3,2,530.5,78.7509,389.375,810.375,1342.8345,40584
