measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1400.875,283.4633,844.1406,1949.1406,3184.3348,96239
microtubule,2,3,1335.1562,210.5186,827.1406,1745.1406,3045.1676,92033
microtubule,3,3,1647.25,239.8875,1204.1406,2245.1406,3706.063,112007
microtubule,1,1,845.0469,128.819,489.0625,1127.0625,2015.9392,60927
microtubule,2,1,925.2812,115.7652,601.0625,1239.0625,2185.8449,66062
microtubule,3,1,955.7188,147.5005,690.0625,1260.0625,2250.2999,68010
microtubule,1,2,520.6719,72.0077,369.1562,696.1562,1316.1326,39777
microtubule,2,2,640.9062,102.0563,384.1562,841.1562,1570.7431,47472
microtubule,3,2,637.4531,102.3541,418.1562,842.1562,1563.4307,47251
cytoplasm,1,3,168.0938,33.9927,112.1406,255.1406,573.7752,17341
cytoplasm,2,3,238.1094,58.4332,145.1406,384.1406,722.0415,21822
cytoplasm,3,3,102.6406,53.471,34.1406,254.1406,435.1705,13152
cytoplasm,1,1,276.5469,29.4279,213.0625,343.0625,812.0734,24543
cytoplasm,2,1,294.4219,50.9729,172.0625,424.0625,849.9258,25687
cytoplasm,3,1,248.5625,48.4309,100.0625,327.0625,752.8132,22752
cytoplasm,1,2,143.2656,30.5105,83.1562,242.1562,516.9304,15623
cytoplasm,2,2,165.7344,30.8601,101.1562,243.1562,564.5106,17061
cytoplasm,3,2,117.2656,20.8244,73.1562,167.1562,461.8723,13959
