measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1301.5781,216.9124,848.1562,1829.1562,2974.0289,89883
microtubule,2,3,1498.1719,283.789,902.1562,2037.1562,3390.3394,102465
microtubule,3,3,1186.0469,128.3046,851.1562,1508.1562,2729.3779,82489
microtubule,1,1,684.8906,101.4963,439.8125,891.8125,1679.4364,50757
microtubule,2,1,676.0469,74.683,494.8125,848.8125,1660.7088,50191
microtubule,3,1,714.9375,107.9849,458.8125,986.8125,1743.0642,52680
microtubule,1,2,850.4062,115.674,590.8438,1097.8438,2023.5163,61156
microtubule,2,2,856.0469,104.6747,686.8438,1115.8438,2035.461,61517
microtubule,3,2,854.9219,138.4283,639.8438,1299.8438,2033.0786,61445
cytoplasm,1,3,63.0312,38.6562,15.1562,171.1562,351.2599,10616
cytoplasm,2,3,160.7969,51.7185,60.1562,291.1562,558.2901,16873
cytoplasm,3,3,544.2344,130.8196,325.1562,835.1562,1370.2642,41413
cytoplasm,1,1,251.1406,65.6001,132.8125,368.8125,760.9197,22997
cytoplasm,2,1,361.3438,58.9853,263.8125,511.8125,994.2878,30050
cytoplasm,3,1,417.0312,48.3839,315.8125,549.8125,1112.2126,33614
cytoplasm,1,2,386.2188,65.3429,264.8438,560.8438,1040.5445,31448
cytoplasm,2,2,580.3438,144.8877,344.8438,1025.8438,1451.6271,43872
cytoplasm,3,2,861.5938,130.9907,632.8438,1217.8438,2047.2071,61872
