measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,989.0625,191.1208,627.2188,1445.2188,2309.9903,69814
microtubule,2,3,1067.7656,223.5677,687.2188,1594.2188,2476.6534,74851
microtubule,3,3,1063.0781,383.1215,444.2188,2144.2188,2466.7271,74551
microtubule,1,1,1171.6875,233.2908,844.6562,1798.6562,2708.4995,81858
microtubule,2,1,1328.125,205.1403,946.6562,1756.6562,3039.7743,91870
microtubule,3,1,962.8281,215.7203,476.6562,1399.6562,2266.2151,68491
microtubule,1,2,583.5469,172.4814,256.5938,971.5938,1450.469,43837
microtubule,2,2,617.7969,126.1461,326.5938,886.5938,1522.9974,46029
microtubule,3,2,460.3438,170.8724,148.5938,867.5938,1189.5719,35952
cytoplasm,1,3,41.0625,14.5124,16.2188,84.2188,302.4885,9142
cytoplasm,2,3,64.9688,16.2949,27.2188,97.2188,353.1128,10672
cytoplasm,3,3,80.875,17.9525,52.2188,129.2188,386.7961,11690
cytoplasm,1,1,461.9688,71.267,347.6562,638.6562,1205.5863,36436
cytoplasm,2,1,476.6562,66.4152,325.6562,606.6562,1236.6889,37376
cytoplasm,3,1,415.2344,50.6597,299.6562,528.6562,1106.6208,33445
cytoplasm,1,2,145.3281,25.6368,101.5938,198.5938,522.4891,15791
cytoplasm,2,2,152.7656,30.9888,85.5938,221.5938,538.2389,16267
cytoplasm,3,2,151.9844,28.5477,105.5938,240.5938,536.5845,16217
