measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1543.9844,297.5228,746.3906,2112.3906,3486.8564,105382
microtubule,2,3,1232.4844,174.6597,834.3906,1598.3906,2827.2184,85446
microtubule,3,3,1241.6094,228.9528,851.3906,1684.3906,2846.5417,86030
microtubule,1,1,977.0938,183.2258,562.0625,1297.0625,2297.6816,69442
microtubule,2,1,611.4062,85.6983,424.0625,781.0625,1523.2952,46038
microtubule,3,1,974.4219,131.1682,691.0625,1223.0625,2292.0236,69271
microtubule,1,2,1027.9531,150.8303,606,1249,2399.1618,72509
microtubule,2,2,849.8281,118.0674,621,1130,2021.9611,61109
microtubule,3,2,947.3594,146.0792,601,1198,2228.4951,67351
cytoplasm,1,3,100.4062,72.3594,17.3906,276.3906,429.9095,12993
cytoplasm,2,3,76.5156,20.9061,39.3906,136.3906,379.3183,11464
cytoplasm,3,3,390.3438,234.9266,78.3906,853.3906,1043.8864,31549
cytoplasm,1,1,193.2031,38.7908,120.0625,274.0625,637.7008,19273
cytoplasm,2,1,180.625,40.2176,103.0625,268.0625,611.0651,18468
cytoplasm,3,1,259.5625,39.7496,193.0625,368.0625,778.2246,23520
cytoplasm,1,2,462.9062,103.1077,256,692,1202.6084,36346
cytoplasm,2,2,467.5625,101.5442,288,730,1212.4686,36644
cytoplasm,3,2,678,96.5512,436,906,1658.0948,50112
