measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1962.0469,514.533,969.2188,3665.2188,4372.517,132149
microtubule,2,3,2409.7656,389.9453,1691.2188,3277.2188,5320.6143,160803
microtubule,3,3,1838.5625,308.3635,1197.2188,2406.2188,4111.0243,124246
microtubule,1,1,561.2188,111.7346,357.5,731.5,1411.8556,42670
microtubule,2,1,436.6562,83.9776,258.5,627.5,1148.0798,34698
microtubule,3,1,534.7188,91.5398,353.5,735.5,1355.7387,40974
microtubule,1,2,226.7188,54.5269,112.6719,372.6719,694.6779,20995
microtubule,2,2,321.9531,64.2116,209.6719,461.6719,896.348,27090
microtubule,3,2,373.0625,75.8452,199.6719,518.6719,1004.5781,30361
cytoplasm,1,3,618.7656,134.5499,347.2188,940.2188,1527.9606,46179
cytoplasm,2,3,564.5469,101.7072,358.2188,774.2188,1413.146,42709
cytoplasm,3,3,607.7969,91.9028,396.2188,871.2188,1504.733,45477
cytoplasm,1,1,825.7656,182.9465,395.5,1144.5,1972.0648,59601
cytoplasm,2,1,948.8438,208.5689,606.5,1513.5,2232.6972,67478
cytoplasm,3,1,1165.5156,226.9075,696.5,1574.5,2691.5255,81345
cytoplasm,1,2,159.5,28.3781,102.6719,233.6719,552.3343,16693
cytoplasm,2,2,154.1406,28.2174,83.6719,217.6719,540.9852,16350
cytoplasm,3,2,224.8438,35.6947,151.6719,307.6719,690.7074,20875
