measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1382.2969,312.0213,791.5938,1900.5938,3144.0339,95021
microtubule,2,3,1011.9688,234.0755,542.5938,1538.5938,2359.8205,71320
microtubule,3,3,981.5312,168.0857,652.5938,1296.5938,2295.3655,69372
microtubule,1,1,869.8594,102.521,668.625,1100.625,2079.9971,62863
microtubule,2,1,818.125,177.5989,451.625,1206.625,1970.4435,59552
microtubule,3,1,1144.8906,165.1532,798.625,1410.625,2662.4082,80465
microtubule,1,2,444.8281,73.3183,284.5312,606.5312,1167.4361,35283
microtubule,2,2,482.0938,160.518,180.5312,845.5312,1246.3505,37668
microtubule,3,2,663.9688,92.9634,392.5312,844.5312,1631.4923,49308
cytoplasm,1,3,88.25,23.6953,38.5938,147.5938,403.7371,12202
cytoplasm,2,3,84.1875,22.258,42.5938,152.5938,395.1343,11942
cytoplasm,3,3,111.75,26.8004,65.5938,187.5938,453.5011,13706
cytoplasm,1,1,416.75,38.3813,350.625,505.625,1120.4846,33864
cytoplasm,2,1,412.7188,44.9143,331.625,526.625,1111.9479,33606
cytoplasm,3,1,431.4062,44.6171,335.625,558.625,1151.5209,34802
cytoplasm,1,2,396.1094,188.5131,237.5312,1520.5312,1064.2684,32165
cytoplasm,2,2,418.9688,138.1338,206.5312,730.5312,1112.6759,33628
cytoplasm,3,2,427.9531,154.4245,232.5312,898.5312,1131.7013,34203
