measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2914.8125,979.6263,657.8125,3983.8125,6407.9118,193664
microtubule,2,3,3280.5938,712.651,1735.8125,3983.8125,7182.4967,217074
microtubule,3,3,2640.9844,993.6186,895.8125,3983.8125,5828.0485,176139
microtubule,1,1,838.2031,327.7002,360.6562,1599.6562,2015.0127,60899
microtubule,2,1,870.3438,226.0392,385.6562,1284.6562,2083.0743,62956
microtubule,3,1,721.4688,295.2891,188.6562,1250.6562,1767.8139,53428
microtubule,1,2,540.9375,116.1778,295.6875,780.6875,1379.0987,41680
microtubule,2,2,549.4375,158.0886,292.6875,918.6875,1397.0984,42224
microtubule,3,2,473.9844,183.4186,191.6875,880.6875,1237.3175,37395
cytoplasm,1,3,229.9219,50.5463,158.8125,385.8125,722.3393,21831
cytoplasm,2,3,333.4219,63.1565,213.8125,513.8125,941.5128,28455
cytoplasm,3,3,313.6562,57.2253,216.8125,517.8125,899.6567,27190
cytoplasm,1,1,1267.8125,480.9594,440.6562,2217.6562,2924.7612,88394
cytoplasm,2,1,1381.5,345.3707,697.6562,2138.6562,3165.5079,95670
cytoplasm,3,1,1000.1406,234.5556,504.6562,1405.6562,2357.9345,71263
cytoplasm,1,2,577.9688,157.9773,302.6875,860.6875,1457.5167,44050
cytoplasm,2,2,703.9531,133.4465,397.6875,916.6875,1724.3035,52113
cytoplasm,3,2,623.0781,105.5054,365.6875,839.6875,1553.0411,46937
