measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1548.7344,452.0321,673.0156,2603.0156,3499.8268,105774
microtubule,2,3,1704.3906,596.2784,649.0156,2818.0156,3829.4473,115736
microtubule,3,3,1824.4531,380.8412,1099.0156,2612.0156,4083.6938,123420
microtubule,1,1,649.1719,177.839,351.9062,1130.9062,1603.5993,48465
microtubule,2,1,696.1094,171.4469,308.9062,996.9062,1702.9949,51469
microtubule,3,1,634.7656,103.0896,424.9062,894.9062,1573.0923,47543
microtubule,1,2,454.7656,117.7304,178.1094,730.1094,1189.3733,35946
microtubule,2,2,480.3281,128.7365,185.1094,710.1094,1243.5049,37582
microtubule,3,2,417.6406,94.9503,269.1094,675.1094,1110.7568,33570
cytoplasm,1,3,174.5156,40.0825,110.0156,272.0156,589.7566,17824
cytoplasm,2,3,227.4844,134.2942,79.0156,565.0156,701.9242,21214
cytoplasm,3,3,359.3281,150.0598,114.0156,673.0156,981.1188,29652
cytoplasm,1,1,291.1875,47.6427,201.9062,397.9062,845.5251,25554
cytoplasm,2,1,285.25,53.0885,199.9062,443.9062,832.9518,25174
cytoplasm,3,1,309.5469,38.4383,217.9062,389.9062,884.4033,26729
cytoplasm,1,2,300.6875,70.8391,170.1094,472.1094,863.0947,26085
cytoplasm,2,2,280.9219,97.8854,156.1094,529.1094,821.2387,24820
cytoplasm,3,2,312.5469,81.8828,145.1094,490.1094,888.2084,26844
