measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1407.4062,255.2999,936.7969,2060.7969,3196.7759,96615
microtubule,2,3,1235.1719,108.0923,965.7969,1442.7969,2832.0493,85592
microtubule,3,3,1322.9062,206.1844,951.7969,1874.7969,3017.8371,91207
microtubule,1,1,722.7344,94.3974,582.9062,1051.9062,1753.0237,52981
microtubule,2,1,706.8281,86.1772,548.9062,881.9062,1719.3403,51963
microtubule,3,1,874.9219,143.2205,575.9062,1317.9062,2075.2986,62721
microtubule,1,2,819.0469,109.9453,581.7344,1066.7344,1957.3407,59156
microtubule,2,2,717.25,81.85,556.7344,972.7344,1741.7738,52641
microtubule,3,2,815.9375,80.8709,656.7344,1069.7344,1950.7562,58957
cytoplasm,1,3,191.9375,41.7414,116.7969,299.7969,622.8775,18825
cytoplasm,2,3,366.9844,112.9374,170.7969,596.7969,993.5599,30028
cytoplasm,3,3,568,80.7251,414.7969,722.7969,1419.2341,42893
cytoplasm,1,1,927.9219,231.2375,512.9062,1450.9062,2187.5324,66113
cytoplasm,2,1,1344.375,139.844,1027.9062,1622.9062,3069.421,92766
cytoplasm,3,1,1206.0625,228.0015,783.9062,1676.9062,2776.528,83914
cytoplasm,1,2,550.3438,95.5247,370.7344,824.7344,1388.3302,41959
cytoplasm,2,2,699.1875,90.2768,532.7344,959.7344,1703.5243,51485
cytoplasm,3,2,823.7344,112.3547,600.7344,1065.7344,1967.267,59456
