measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,887.4844,188.3583,430.7812,1205.7812,2093.6954,63277
microtubule,2,3,1076.6719,208.6207,613.7812,1561.7812,2494.3223,75385
microtubule,3,3,1244.1875,266.96,861.7812,1737.7812,2849.0564,86106
microtubule,1,1,837.25,131.7872,542.5,1064.5,2002.7371,60528
microtubule,2,1,836.6406,141.139,457.5,1156.5,2001.4467,60489
microtubule,3,1,1003.9688,177.8256,688.5,1378.5,2355.7838,71198
microtubule,1,2,599.5312,108.1616,374.7344,854.7344,1486.1376,44915
microtubule,2,2,580.7656,103.3157,296.7344,852.7344,1446.3992,43714
microtubule,3,2,653.125,95.3081,468.7344,837.7344,1599.6287,48345
cytoplasm,1,3,150.7812,38.8023,85.7812,240.7812,533.6397,16128
cytoplasm,2,3,120.6875,58.7328,56.7812,369.7812,469.9126,14202
cytoplasm,3,3,235.2031,53.9261,107.7812,364.7812,712.413,21531
cytoplasm,1,1,261.8438,31.1872,202.5,330.5,784.2466,23702
cytoplasm,2,1,322.7656,42.977,224.5,430.5,913.2558,27601
cytoplasm,3,1,298.1406,34.3106,232.5,386.5,861.1095,26025
cytoplasm,1,2,117.5781,24.9267,70.7344,185.7344,465.5451,14070
cytoplasm,2,2,139.6094,25.395,88.7344,192.7344,512.1988,15480
cytoplasm,3,2,98.8125,31.0101,35.7344,161.7344,425.8066,12869
