measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1360.3906,144.7054,1016.8906,1683.8906,3105.4867,93856
microtubule,2,3,1259.9844,188.7415,855.8906,1642.8906,2892.8646,87430
microtubule,3,3,1171.875,167.4004,879.8906,1502.8906,2706.2826,81791
microtubule,1,1,417.8594,44.5927,314.9688,494.9688,1111.5178,33593
microtubule,2,1,446.4062,85.015,261.9688,593.9688,1171.9692,35420
microtubule,3,1,362.8594,62.8622,252.9688,527.9688,995.0488,30073
microtubule,1,2,735.5,141.2016,554.7344,1114.7344,1799.4789,54385
microtubule,2,2,703.5156,72.9954,568.7344,916.7344,1731.7482,52338
microtubule,3,2,647.3438,127.0893,474.7344,977.7344,1612.7977,48743
cytoplasm,1,3,436.2969,65.298,288.8906,578.8906,1148.6092,34714
cytoplasm,2,3,271.8281,73.0651,128.8906,422.8906,800.3272,24188
cytoplasm,3,3,692.1875,227.9182,263.8906,1060.8906,1690.4878,51091
cytoplasm,1,1,653.2812,116.5926,424.9688,887.9688,1610.0514,48660
cytoplasm,2,1,484.7344,133.6866,215.9688,719.9688,1253.1335,37873
cytoplasm,3,1,477.375,81.7182,319.9688,641.9688,1237.5491,37402
cytoplasm,1,2,561.7344,113.8345,326.7344,865.7344,1431.5097,43264
cytoplasm,2,2,409.7812,90.8823,262.7344,617.7344,1109.731,33539
cytoplasm,3,2,641.3438,175.2079,309.7344,1111.7344,1600.0919,48359
