measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1851.5938,313.61,1331.9688,2667.9688,4137.0313,125032
microtubule,2,3,2388.3125,369.7865,1651.9688,3235.9688,5273.5965,159382
microtubule,3,3,2018.3594,343.783,1346.9688,2745.9688,4490.1772,135705
microtubule,1,1,655.5469,126.0401,432.2812,1018.2812,1609.9521,48657
microtubule,2,1,737.0312,84.5701,579.2812,929.2812,1782.5049,53872
microtubule,3,1,520.625,66.8225,340.2812,655.2812,1324.2391,40022
microtubule,1,2,1047.8906,151.3872,700.9531,1359.9531,2437.2459,73660
microtubule,2,2,1290.1094,175.0408,924.9531,1598.9531,2950.1726,89162
microtubule,3,2,810.7188,108.6606,595.9531,1060.9531,1935.0065,58481
cytoplasm,1,3,493.0312,187.7747,173.9688,1014.9688,1260.115,38084
cytoplasm,2,3,164.7188,48.9136,96.9688,304.9688,564.8746,17072
cytoplasm,3,3,158.5469,82.9306,78.9688,662.9688,551.8049,16677
cytoplasm,1,1,232.4219,30.5385,165.2812,292.2812,713.935,21577
cytoplasm,2,1,308.2969,49.2994,216.2812,436.2812,874.6093,26433
cytoplasm,3,1,203.5312,64.6301,112.2812,369.2812,652.7557,19728
cytoplasm,1,2,740.3594,117.48,459.9531,1017.9531,1786.0122,53978
cytoplasm,2,2,740.1094,106.2066,524.9531,1114.9531,1785.4828,53962
cytoplasm,3,2,790.3281,261.3741,339.9531,1321.9531,1891.8269,57176
