 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,1372.834,304.971,659,1895,3121.914,232009.000
2,2.274,1958.249,172.539,1533,2391,4453.183,330944.000
3,2.274,899.686,370.663,395,1910,2045.945,152047.000
4,2.274,1374.822,504.721,401,2164,3126.435,232345.000
5,2.274,1908.243,283.679,1293,2667,4339.466,322493.000
6,2.274,484.935,285.571,204,1385,1102.773,81954.000
7,2.274,1578.047,417.161,818,2530,3588.581,266690.000
8,2.274,1958.485,215.624,1427,2504,4453.721,330984.000
9,2.274,645.550,339.167,235,1374,1468.023,109098.000
10,2.274,244.586,33.584,171,333,556.204,41335.000
11,2.274,1379.331,176.054,996,1757,3136.688,233107.000
12,2.274,823.935,270.994,230,1345,1873.681,139245.000
13,2.274,318.740,91.766,169,518,724.834,53867.000
14,2.274,1411.893,136.602,1048,1785,3210.737,238610.000
15,2.274,757.793,436.063,175,1736,1723.270,128067.000
16,2.274,236.970,55.117,127,421,538.886,40048.000
17,2.274,1677.373,200.974,1220,2165,3814.454,283476.000
18,2.274,900.893,184.929,624,1430,2048.690,152251.000
19,2.274,111.982,16.457,70,162,254.655,18925.000
20,2.274,120.272,17.309,70,176,273.507,20326.000
21,2.274,116.136,15.589,71,161,264.101,19627.000
