 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,1066.385,178.706,662,1421,2425.027,180219.000
2,2.274,555.515,55.922,428,772,1263.276,93882.000
3,2.274,298.160,70.234,164,516,678.034,50389.000
4,2.274,1202.580,262.197,452,1680,2734.744,203236.000
5,2.274,557.793,63.444,403,720,1268.457,94267.000
6,2.274,346.320,88.936,194,672,787.553,58528.000
7,2.274,1192.260,474.481,303,1846,2711.277,201492.000
8,2.274,556.899,90.077,378,733,1266.425,94116.000
9,2.274,341.237,110.551,178,743,775.994,57669.000
10,2.274,225.817,26.343,163,299,513.521,38163.000
11,2.274,345.828,51.053,261,559,786.436,58445.000
12,2.274,621.112,225.801,292,1295,1412.450,104968.000
13,2.274,243.817,26.462,181,314,554.455,41205.000
14,2.274,385.385,58.821,292,616,876.389,65130.000
15,2.274,443.598,122.848,255,880,1008.770,74968.000
16,2.274,215.130,25.651,130,281,489.220,36357.000
17,2.274,360.278,37.918,267,472,819.296,60887.000
18,2.274,361.491,118.957,205,833,822.054,61092.000
19,2.274,110.822,16.217,65,150,252.017,18729.000
20,2.274,116.012,16.118,69,163,263.818,19606.000
21,2.274,111.716,17.402,56,152,254.049,18880.000
