 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,38.245,247.412,17.536,194,316,9462.215,786769.000
2,9.236,1300.984,103.858,1032,1601,12016.524,999156.000
3,9.236,443.641,39.168,349,558,4097.681,340716.000
4,9.236,516.426,53.662,394,724,4769.960,396615.000
5,394.571,647.136,248.582,271,1662,255341.271,21231244.000
6,38.245,318.811,23.834,238,407,12192.860,1013818.000
7,9.236,1968.798,154.921,1553,2438,18184.778,1512037.000
8,9.236,764.059,339.739,444,1894,7057.217,586797.000
9,9.236,687.956,80.685,541,1018,6354.294,528350.000
10,394.571,1001.476,389.712,353,2661,395153.605,32856430.000
