 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.656,1211.842,81.744,967,1484,6854.141,1197300
2,4.397,4452.115,1002.999,3118,6820,19573.911,3419224
3,4.397,3038.008,238.867,2447,3645,13356.731,2333190
4,4.397,8913.268,1109.651,5428,11668,39187.563,6845390
5,958.372,4132.353,1789.924,1272,13315,3960330.977,691801381
6,5.656,1911.004,91.473,1664,2214,10808.579,1888072
7,4.397,3741.755,296.431,3120,4495,16450.786,2873668
8,4.397,3386.592,275.771,2752,3999,14889.298,2600903
9,4.397,3818.125,179.938,3270,4399,16786.549,2932320
10,958.372,3165.973,442.268,1762,4727,3034179.578,530018737
