measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.3049,3489.5293,382.4886,2611.4289,4138.3674,46.3048,9.7149,0.9079,3.1778,575.4802,279240.142
microtubule,2,3,3.4033,1351.944,161.9504,1041.2539,1695.2539,50.8445,21.4273,0.5448,3.3594,256.2305,124330.687
microtubule,3,3,2.4447,3631.9439,270.3119,3228.4953,4262.9851,46.4864,10.3505,0.6356,2.3606,443.8642,215376.149
microtubule,1,2,3.3049,6052.4391,483.4078,4683.5391,6724.3516,46.3048,9.7149,0.9079,3.1778,994.4951,482558.667
microtubule,2,2,3.4033,2362.7595,281.5846,1861.0586,3172.042,50.8445,21.4273,0.5448,3.3594,443.4706,215185.146
microtubule,3,2,2.4447,6242.701,297.0315,5665.1538,6734.376,46.4864,10.3505,0.6356,2.3606,760.7177,369122.875
background,1,3,3.3049,713.0577,258.1052,424.0038,1555.0139,46.0325,10.2143,0.9079,3.1778,152.0542,73781.2385
background,2,3,3.4033,574.2318,245.4882,252.3627,1286.8512,50.3906,21.6543,0.5448,3.3594,134.42,65224.564
background,3,3,2.4447,588.3602,265.3634,323.9728,1301.2361,46.0779,10.6229,0.6356,2.3606,98.879,47979.0453
background,1,2,3.3049,1371.8759,276.3835,1063.5045,2718.376,46.0325,10.2143,0.9079,3.1778,280.6856,136196.99
background,2,2,3.4033,1191.1306,260.2563,845.896,1896.5823,50.3906,21.6543,0.5448,3.3594,259.9621,126141.347
background,3,2,2.4447,1140.817,217.8782,886.114,1728.2649,46.0779,10.6229,0.6356,2.3606,182.4275,88519.2543
