measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.9841,1366.6332,393.3213,417.3503,2094.3614,53.069,27.2381,2.9054,0.681,228.15,110705.17
microtubule,2,3,2.8267,798.8295,281.6523,299.5107,1393.5753,42.8093,51.6163,2.4514,1.4073,140.8081,68324.2739
microtubule,3,3,2.0434,1810.8095,390.3956,920.1617,2589.9839,31.1877,29.735,0.0454,2.0429,198.7484,96438.6443
microtubule,1,2,2.9841,325.2639,39.0195,233.2042,394.5596,53.069,27.2381,2.9054,0.681,86.0097,41734.4781
microtubule,2,2,2.8267,219.6213,40.451,132.0064,325.3612,42.8093,51.6163,2.4514,1.4073,67.1587,32587.3871
microtubule,3,2,2.0434,452.4815,71.8478,304.3612,691.3612,31.1877,29.735,0.0454,2.0429,71.1117,34505.5334
background,1,3,2.9841,152.3143,34.1077,67.3172,236.9288,53.0236,26.9204,2.9054,0.681,60.4782,29345.803
background,2,3,2.8267,51.7391,23.0121,9.8656,112.5591,43.2179,52.0249,2.4514,1.4073,43.8093,21257.5807
background,3,3,2.0434,147.558,33.015,78.3172,216.7339,30.7791,29.8258,0.0454,2.0429,41.0714,19929.0778
background,1,2,2.9841,149.5901,38.966,67.5664,246.4604,53.0236,26.9204,2.9054,0.681,61.7529,29964.3348
background,2,2,2.8267,94.9518,57.6179,6.3612,315.5547,43.2179,52.0249,2.4514,1.4073,50.9722,24733.2096
background,3,2,2.0434,272.879,80.0331,138.389,427.2167,30.7791,29.8258,0.0454,2.0429,54.0853,26243.8167
