measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.2912,2759.6393,752.9693,1387.569,3894.4024,74.8141,54.7033,2.9962,1.3619,451.3682,219017.291
microtubule,2,3,2.7314,2277.2226,415.1334,1701.5024,3195.1045,64.2366,53.9315,2.5422,0.9987,316.5243,153587.031
microtubule,3,3,2.68,3349.3227,313.5133,2867.5198,3953.0704,38.4512,59.1068,2.0883,1.6797,443.9035,215395.22
microtubule,1,2,3.2912,939.9904,312.5132,441.5415,1317.0554,74.8141,54.7033,2.9962,1.3619,184.277,89416.7084
microtubule,2,2,2.7314,1265.3226,322.8473,858.104,1957.7241,64.2366,53.9315,2.5422,0.9987,194.8836,94563.3335
microtubule,3,2,2.68,2254.3121,250.9374,1663.4341,2712.3013,38.4512,59.1068,2.0883,1.6797,313.9801,152352.489
background,1,3,3.2912,191.8026,63.3276,49.4649,329.5691,75.6766,54.1585,2.9962,1.3619,65.0521,31565.2154
background,2,3,2.7314,369.7149,49.7002,309.7357,546.4357,64.1912,54.3855,2.5422,0.9987,76.7246,37229.0641
background,3,3,2.68,277.2514,29.5674,212.7774,344.3757,37.6794,59.6515,2.0883,1.6797,64.0335,31070.9397
background,1,2,3.2912,134.2818,60.6192,3.104,278.9582,75.6766,54.1585,2.9962,1.3619,63.0629,30599.9791
background,2,2,2.7314,395.9142,49.248,278.7507,498.6951,64.1912,54.3855,2.5422,0.9987,85.5871,41529.42
background,3,2,2.68,373.9767,53.3075,253.3324,480.9177,37.6794,59.6515,2.0883,1.6797,81.4714,39532.3649
