measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.2798,2497.0744,533.8526,1516.1493,3449.8304,46.7588,34.8194,0.4994,2.2244,291.7437,141562.72
microtubule,2,3,1.2912,2572.9937,364.0338,1830.3348,3148.7276,47.8029,30.8699,1.2711,0.227,170.4308,82698.1074
microtubule,3,3,2.0649,899.5427,271.8939,267.52,1431.0953,73.316,36.6807,1.1349,1.7251,111.6946,54197.563
microtubule,1,2,2.2798,933.4054,107.8653,683.5116,1114.4755,46.7588,34.8194,0.4994,2.2244,130.1453,63150.3748
microtubule,2,2,1.2912,1055.3759,162.4685,733.1628,1404.6628,47.8029,30.8699,1.2711,0.227,81.2938,39446.1787
microtubule,3,2,2.0649,689.9435,47.208,589.7727,812.1628,73.316,36.6807,1.1349,1.7251,94.3057,45759.9139
background,1,3,2.2798,109.229,29.0573,46.432,163.0848,46.2141,34.6378,0.4994,2.2244,40.7696,19782.6053
background,2,3,1.2912,104.6636,38.4786,31.6205,205.6919,47.2582,30.5067,1.2711,0.227,22.9098,11116.5357
background,3,3,2.0649,133.6169,34.8386,71.936,202.4903,72.9982,36.9077,1.1349,1.7251,39.0845,18964.9778
background,1,2,2.2798,873.1138,220.6267,632.0284,1493.3516,46.2141,34.6378,0.4994,2.2244,123.8084,60075.4998
background,2,2,1.2912,770.3032,185.054,483.6271,1079.6628,47.2582,30.5067,1.2711,0.227,64.2563,31179.0714
background,3,2,2.0649,869.8075,71.8453,750.1838,1031.764,72.9982,36.9077,1.1349,1.7251,111.3568,54033.6569
