measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.7427,1980.1607,796.1968,912.7883,4083.195,54.0677,8.5346,2.406,1.3165,291.474,141431.884
microtubule,2,3,2.1524,2991.1685,538.327,2177.0656,4073.4739,48.0753,50.1636,0.9987,1.9067,329.3677,159819.039
microtubule,3,3,2.588,1934.061,926.646,744.9386,4535.5173,31.5055,15.3442,2.5876,0.0454,271.6289,131802.438
microtubule,1,2,2.7427,157.6139,84.2645,52.4849,391.6491,54.0677,8.5346,2.406,1.3165,48.5644,23564.8793
microtubule,2,2,2.1524,220.1247,36.955,157.2207,349.3044,48.0753,50.1636,0.9987,1.9067,44.3983,21543.3766
microtubule,3,2,2.588,251.3746,49.8949,146.0062,345.6728,31.5055,15.3442,2.5876,0.0454,57.3833,27844.0704
background,1,3,2.7427,100.1497,56.499,13.1196,201.4402,52.7058,8.8978,2.406,1.3165,55.131,26751.2163
background,2,3,2.1524,367.9257,57.2622,267.6269,543.3073,48.2115,49.4826,0.9987,1.9067,69.8708,33903.382
background,3,3,2.588,241.045,82.0085,112.728,474.535,32.3226,14.981,2.5876,0.0454,69.261,33607.5089
background,1,2,2.7427,107.8251,31.9777,44.0544,202.7905,52.7058,8.8978,2.406,1.3165,42.3052,20527.7641
background,2,2,2.1524,224.1602,25.7786,176.246,281.6109,48.2115,49.4826,0.9987,1.9067,44.7975,21737.0796
background,3,2,2.588,190.1089,44.1753,107.0412,292.2562,32.3226,14.981,2.5876,0.0454,50.0601,24290.6624
