measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.8571,4464.3328,578.2721,3188.8766,5675.7118,51.1623,52.7966,0.8625,2.7238,637.7711,309465.526
microtubule,2,3,2.103,2944.5279,870.6139,1351.9396,4191.7333,44.5344,46.5318,1.1349,1.7705,321.1528,155832.912
microtubule,3,3,2.7696,1626.4261,376.2652,932.0651,2470.8029,64.2366,44.9429,0.0454,2.7692,255.2286,123844.508
microtubule,1,2,2.8571,144.3786,31.2273,54.1042,217.1844,51.1623,52.7966,0.8625,2.7238,49.8752,24200.9449
microtubule,2,2,2.103,283.334,46.8995,204.2388,386.6282,44.5344,46.5318,1.1349,1.7705,50.0865,24303.4721
microtubule,3,2,2.7696,121.8945,29.1578,55.4519,208.2388,64.2366,44.9429,0.0454,2.7692,45.4437,22050.6556
background,1,3,2.8571,134.8685,33.5959,58.9427,220.7375,49.7096,53.4322,0.8625,2.7238,66.7309,32379.8071
background,2,3,2.103,465.8793,179.9286,197.8064,829.434,44.6252,47.3944,1.1349,1.7705,81.0676,39336.4285
background,3,3,2.7696,251.2654,34.6768,165.1963,334.8233,64.6906,44.8067,0.0454,2.7692,79.5181,38584.5451
background,1,2,2.8571,32.9766,22.2234,-26.7363,76.0551,49.7096,53.4322,0.8625,2.7238,35.1817,17071.2184
background,2,2,2.103,169.4404,45.7561,69.9817,256.9553,44.6252,47.3944,1.1349,1.7705,39.0546,18950.4763
background,3,2,2.7696,78.7024,22.7837,17.8003,131.4273,64.6906,44.8067,0.0454,2.7692,39.9249,19372.7418
