measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.1724,6930.0052,912.1455,4578.0816,8288.1744,4.7213,27.2835,2.1337,0.4086,729.9031,354170.746
microtubule,2,3,2.4269,6057.2666,1370.4465,4276.0308,9246.6538,20.2924,27.7375,2.406,0.3178,707.2582,343182.736
microtubule,3,3,1.7711,7638.9846,2103.5164,4604.3643,12002.1587,9.034,26.9204,1.7705,0.0454,654.2841,317478.154
microtubule,1,2,2.1724,4177.4541,762.9969,2810.5872,5355.4256,4.7213,27.2835,2.1337,0.4086,456.3291,221424.476
microtubule,2,2,2.4269,7153.3119,1325.618,4527.0022,9514.5872,20.2924,27.7375,2.406,0.3178,834.069,404715.132
microtubule,3,2,1.7711,5115.8667,1532.9137,2868.3565,8195.7923,9.034,26.9204,1.7705,0.0454,449.8718,218291.178
background,1,3,2.1724,468.5168,63.4983,396.2808,656.0308,4.4943,26.9204,2.1337,0.4086,77.4021,37557.8152
background,2,3,2.4269,942.0696,135.5444,728.0308,1302.144,20.2924,27.3743,2.406,0.3178,138.0008,66962.0946
background,3,3,1.7711,1474.6712,374.743,817.0308,2850.0308,9.034,27.1474,1.7705,0.0454,146.1279,70905.6152
background,1,2,2.1724,405.3617,81.3272,276.2591,609.8125,4.4943,26.9204,2.1337,0.4086,75.4116,36591.9492
background,2,2,2.4269,2013.0201,466.0131,1383.191,3176.0589,20.2924,27.3743,2.406,0.3178,262.0189,127139.377
background,3,2,1.7711,1215.9205,181.0553,916.5103,1723.5872,9.034,27.1474,1.7705,0.0454,128.379,62293.3336
