measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.1442,1377.4238,493.7517,568.6114,2778.8288,40.2671,5.7654,0.2724,3.1324,240.4256,116661.652
microtubule,2,3,2.68,3205.6333,1071.574,1609.054,5787.1389,75.2681,51.1169,2.0883,1.6797,432.1422,209688.27
microtubule,3,3,2.3241,4164.9696,947.189,2167.8288,6628.5222,43.5356,46.0779,0.4994,2.2698,477.3312,231615.32
microtubule,1,2,3.1442,19.3918,28.2358,-49.5349,97.4651,40.2671,5.7654,0.2724,3.1324,33.0316,16027.913
microtubule,2,2,2.68,180.802,51.041,96.6072,305.4704,75.2681,51.1169,2.0883,1.6797,48.2716,23422.8228
microtubule,3,2,2.3241,79.3669,32.5465,19.3616,186.4216,43.5356,46.0779,0.4994,2.2698,30.965,15025.1573
background,1,3,3.1442,114.8462,35.7767,34.8505,198.9375,39.7223,5.6746,0.2724,3.1324,58.2842,28281.2174
background,2,3,2.68,317.0263,86.4098,203.5483,600.8288,75.5859,51.5709,2.0883,1.6797,74.958,36371.8512
background,3,3,2.3241,328.691,83.1927,199.2527,547.6164,43.8988,46.441,0.4994,2.2698,66.2136,32128.8344
background,1,2,3.1442,6.507,13.2286,-16.9262,35.9216,39.7223,5.6746,0.2724,3.1324,31.1728,15125.9783
background,2,2,2.68,64.7949,34.0694,11.4496,164.0707,75.5859,51.5709,2.0883,1.6797,33.927,16462.3991
background,3,2,2.3241,60.2973,43.2124,-13.0438,184.2939,43.8988,46.441,0.4994,2.2698,28.9214,14033.5342
