measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.9007,2272.5278,685.5851,974.3419,3597.8419,33.1397,8.8978,1.2257,1.4527,226.3852,109848.857
microtubule,2,3,1.998,2899.4093,788.9833,1702.4032,4759.3124,34.0477,10.7137,1.9975,0.0454,295.0515,143167.774
microtubule,3,3,1.8767,2830.2476,873.2921,1197.9032,4885.1044,50.3906,5.947,0.9987,1.5889,269.395,130718.466
microtubule,1,2,1.9007,18.0283,21.0402,-28.3923,66.0465,33.1397,8.8978,1.2257,1.4527,20.4489,9922.4184
microtubule,2,2,1.998,32.6896,25.6487,-26.8392,107.2517,34.0477,10.7137,1.9975,0.0454,22.7597,11043.6818
microtubule,3,2,1.8767,35.7872,21.8654,-14.7256,87.7182,50.3906,5.947,0.9987,1.5889,21.5105,10437.5366
background,1,3,1.9007,383.0695,100.8702,230.2875,573.9134,32.8674,8.8524,1.2257,1.4527,58.9456,28602.1498
background,2,3,1.998,297.3401,50.7605,197.3578,451.9032,34.4563,10.3959,1.9975,0.0454,53.7367,26074.659
background,3,3,1.8767,992.6813,810.2526,412.7003,3148.0407,50.0728,5.9016,0.9987,1.5889,110.3409,53540.6792
background,1,2,1.9007,10.6265,19.9805,-33.3787,62.271,32.8674,8.8524,1.2257,1.4527,19.793,9604.1395
background,2,2,1.998,15.9668,30.903,-42.9074,92.2744,34.4563,10.3959,1.9975,0.0454,21.2088,10291.1591
background,3,2,1.8767,39.65,24.8591,-14.811,91.2173,50.0728,5.9016,0.9987,1.5889,21.8449,10599.7733
