measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.1674,2111.646,444.5626,1254.8497,2851.7925,56.0652,40.6756,1.4527,2.8146,346.251,168011.302
microtubule,2,3,2.5038,2629.1225,329.0622,1980.7408,3280.6849,16.2067,54.3401,1.7705,1.7705,332.821,161494.64
microtubule,3,3,1.7065,2258.9981,420.793,1587.7883,3017.9419,15.3896,57.1093,1.4981,0.8171,202.0375,98034.6302
microtubule,1,2,3.1674,5664.3227,1045.0925,4204.1203,7743.9089,56.0652,40.6756,1.4527,2.8146,889.3688,431548.247
microtubule,2,2,2.5038,5931.7135,799.1259,4511.2385,7056.9181,16.2067,54.3401,1.7705,1.7705,732.3334,355349.968
microtubule,3,2,1.7065,3962.0341,403.8702,3141.1784,4618.0622,15.3896,57.1093,1.4981,0.8171,351.7063,170658.372
background,1,3,3.1674,100.584,33.32,45.412,212.4896,54.8395,40.4486,1.4527,2.8146,51.9875,25225.9019
background,2,3,2.5038,242.496,46.2984,146.5134,351.9629,17.16,54.3401,1.7705,1.7705,57.3822,27843.56
background,3,3,1.7065,274.0941,50.1061,203.2896,408.9322,15.4349,56.6553,1.4981,0.8171,42.5023,20623.3753
background,1,2,3.1674,1147.6293,146.8285,883.7123,1481.0062,54.8395,40.4486,1.4527,2.8146,228.4753,110863.013
background,2,2,2.5038,1242.0675,79.9357,1082.7363,1388.6784,17.16,54.3401,1.7705,1.7705,191.1049,92729.7876
background,3,2,1.7065,1331.2344,89.8197,1151.9014,1567.7601,15.4349,56.6553,1.4981,0.8171,140.2576,68057.1827
